Time,Deslocamento,Força,Tensão à tração,Deformação à tração (Deslocamento),Strain Gauge 1/Axial Strain Ɛyy,Strain Gauge 1/Transverse Strain Ɛxx,Strain Gauge 1/Shear Strain Ɛxy,Strain Gauge 1/Minimum Normal Strain,Strain Gauge 1/Maximum Normal Strain,Strain Gauge 1/Poisson's Ratio -Ɛxx/Ɛyy,Strain Gauge 1/Axial Displacement dy,Strain Gauge 1/Transverse Displacement dx
8200.00000,0.27204,0.72430,19.76469,0.15545,0.25284,0.07250,-0.00844,0.07211,0.25323,0.00000,0.11738,-0.01316
8220.00000,0.27274,0.72613,19.81464,0.15585,0.25332,0.07254,-0.00840,0.07215,0.25371,0.00000,0.11762,-0.01326
8240.00000,0.27343,0.72793,19.86389,0.15624,0.25385,0.07355,-0.00798,0.07319,0.25421,0.00000,0.11765,-0.01371
8260.00000,0.27408,0.72971,19.91240,0.15662,0.25438,0.07456,-0.00756,0.07423,0.25471,0.00000,0.11768,-0.01415
8280.00000,0.27470,0.73126,19.95480,0.15697,0.25491,0.07557,-0.00715,0.07527,0.25521,0.00000,0.11770,-0.01459
8300.00000,0.27531,0.73287,19.99858,0.15732,0.25543,0.07658,-0.00673,0.07631,0.25571,0.00000,0.11773,-0.01504
8320.00000,0.27595,0.73445,20.04177,0.15768,0.25596,0.07759,-0.00632,0.07735,0.25621,0.00000,0.11775,-0.01548
8340.00000,0.27663,0.73614,20.08777,0.15807,0.25649,0.07860,-0.00590,0.07838,0.25671,0.00000,0.11778,-0.01592
8360.00000,0.27736,0.73808,20.14071,0.15849,0.25702,0.07961,-0.00548,0.07942,0.25721,0.00000,0.11781,-0.01637
8380.00000,0.27810,0.74001,20.19337,0.15891,0.25755,0.08062,-0.00507,0.08046,0.25771,0.00000,0.11783,-0.01681
8400.00000,0.27878,0.74181,20.24258,0.15930,0.25808,0.08163,-0.00465,0.08150,0.25821,0.00000,0.11786,-0.01725
8420.00000,0.27941,0.74340,20.28593,0.15966,0.25860,0.08264,-0.00424,0.08254,0.25871,0.00000,0.11789,-0.01770
8440.00000,0.28002,0.74486,20.32579,0.16001,0.25908,0.08285,-0.00423,0.08275,0.25918,0.00000,0.11819,-0.01772
8460.00000,0.28063,0.74646,20.36939,0.16036,0.25954,0.08271,-0.00440,0.08259,0.25965,0.00000,0.11861,-0.01755
8480.00000,0.28128,0.74814,20.41528,0.16073,0.25999,0.08256,-0.00457,0.08244,0.26012,0.00000,0.11903,-0.01739
8500.00000,0.28199,0.75000,20.46601,0.16113,0.26045,0.08241,-0.00474,0.08228,0.26058,0.00000,0.11946,-0.01722
8520.00000,0.28271,0.75194,20.51891,0.16155,0.26091,0.08226,-0.00492,0.08212,0.26105,0.00000,0.11988,-0.01706
8540.00000,0.28341,0.75372,20.56761,0.16195,0.26136,0.08211,-0.00509,0.08196,0.26151,0.00000,0.12031,-0.01689
8560.00000,0.28407,0.75536,20.61237,0.16232,0.26182,0.08196,-0.00526,0.08181,0.26198,0.00000,0.12073,-0.01672
8580.00000,0.28468,0.75715,20.66109,0.16267,0.26228,0.08182,-0.00544,0.08165,0.26244,0.00000,0.12115,-0.01656
8600.00000,0.28529,0.75869,20.70310,0.16302,0.26273,0.08167,-0.00561,0.08149,0.26291,0.00000,0.12158,-0.01639
8620.00000,0.28593,0.76026,20.74614,0.16339,0.26319,0.08152,-0.00578,0.08133,0.26337,0.00000,0.12200,-0.01623
8640.00000,0.28663,0.76211,20.79658,0.16379,0.26364,0.08137,-0.00596,0.08118,0.26384,0.00000,0.12243,-0.01606
8660.00000,0.28736,0.76405,20.84944,0.16420,0.26403,0.08012,-0.00634,0.07990,0.26425,0.00000,0.12289,-0.01569
8680.00000,0.28808,0.76586,20.89893,0.16462,0.26441,0.07882,-0.00673,0.07857,0.26466,0.00000,0.12335,-0.01531
8700.00000,0.28874,0.76759,20.94619,0.16499,0.26479,0.07752,-0.00713,0.07724,0.26507,0.00000,0.12382,-0.01492
8720.00000,0.28935,0.76907,20.98658,0.16534,0.26517,0.07622,-0.00752,0.07591,0.26549,0.00000,0.12428,-0.01454
8740.00000,0.28994,0.77047,21.02473,0.16568,0.26555,0.07493,-0.00792,0.07458,0.26590,0.00000,0.12475,-0.01416
8760.00000,0.29056,0.77202,21.06692,0.16604,0.26593,0.07363,-0.00831,0.07325,0.26631,0.00000,0.12521,-0.01378
8780.00000,0.29124,0.77366,21.11171,0.16642,0.26631,0.07233,-0.00870,0.07192,0.26672,0.00000,0.12567,-0.01339
8800.00000,0.29196,0.77564,21.16567,0.16683,0.26669,0.07103,-0.00910,0.07060,0.26713,0.00000,0.12614,-0.01301
8820.00000,0.29269,0.77757,21.21830,0.16725,0.26708,0.06973,-0.00949,0.06927,0.26754,0.00000,0.12660,-0.01263
8840.00000,0.29339,0.77948,21.27066,0.16765,0.26746,0.06843,-0.00989,0.06794,0.26795,0.00000,0.12706,-0.01225
8860.00000,0.29404,0.78111,21.31508,0.16802,0.26789,0.06767,-0.01010,0.06716,0.26840,0.00000,0.12745,-0.01204
8880.00000,0.29467,0.78277,21.36041,0.16838,0.26849,0.06870,-0.00971,0.06822,0.26897,0.00000,0.12757,-0.01243
8900.00000,0.29532,0.78447,21.40680,0.16875,0.26909,0.06973,-0.00933,0.06929,0.26954,0.00000,0.12768,-0.01282
8920.00000,0.29601,0.78625,21.45536,0.16915,0.26969,0.07077,-0.00894,0.07035,0.27011,0.00000,0.12780,-0.01321
8940.00000,0.29673,0.78812,21.50642,0.16956,0.27029,0.07180,-0.00855,0.07142,0.27067,0.00000,0.12791,-0.01360
8960.00000,0.29745,0.79006,21.55937,0.16997,0.27089,0.07284,-0.00816,0.07248,0.27124,0.00000,0.12803,-0.01400
8980.00000,0.29812,0.79168,21.60342,0.17035,0.27149,0.07387,-0.00777,0.07355,0.27181,0.00000,0.12815,-0.01439
9000.00000,0.29875,0.79334,21.64885,0.17071,0.27209,0.07491,-0.00738,0.07461,0.27238,0.00000,0.12826,-0.01478
9020.00000,0.29935,0.79477,21.68781,0.17106,0.27269,0.07594,-0.00700,0.07568,0.27295,0.00000,0.12838,-0.01517
9040.00000,0.29998,0.79630,21.72948,0.17141,0.27329,0.07697,-0.00661,0.07674,0.27352,0.00000,0.12850,-0.01556
9060.00000,0.30065,0.79806,21.77767,0.17180,0.27389,0.07801,-0.00622,0.07781,0.27409,0.00000,0.12861,-0.01595
9080.00000,0.30136,0.80011,21.83349,0.17220,0.27439,0.07826,-0.00616,0.07806,0.27459,0.00000,0.12886,-0.01606
9100.00000,0.30209,0.80182,21.88009,0.17262,0.27483,0.07798,-0.00632,0.07778,0.27503,0.00000,0.12920,-0.01600
9120.00000,0.30279,0.80354,21.92704,0.17302,0.27526,0.07770,-0.00649,0.07749,0.27548,0.00000,0.12954,-0.01593
9140.00000,0.30344,0.80532,21.97556,0.17339,0.27570,0.07742,-0.00665,0.07720,0.27592,0.00000,0.12988,-0.01586
9160.00000,0.30405,0.80687,22.01808,0.17374,0.27614,0.07715,-0.00682,0.07691,0.27637,0.00000,0.13022,-0.01579
9180.00000,0.30467,0.80823,22.05511,0.17409,0.27657,0.07687,-0.00698,0.07662,0.27682,0.00000,0.13056,-0.01573
9200.00000,0.30531,0.80992,22.10108,0.17446,0.27701,0.07659,-0.00714,0.07633,0.27726,0.00000,0.13090,-0.01566
9220.00000,0.30601,0.81174,22.15082,0.17486,0.27744,0.07631,-0.00731,0.07605,0.27771,0.00000,0.13124,-0.01559
9240.00000,0.30674,0.81354,22.19998,0.17528,0.27788,0.07603,-0.00747,0.07576,0.27816,0.00000,0.13158,-0.01552
9260.00000,0.30747,0.81541,22.25097,0.17569,0.27831,0.07576,-0.00764,0.07547,0.27860,0.00000,0.13192,-0.01545
9280.00000,0.30813,0.81713,22.29798,0.17607,0.27875,0.07550,-0.00779,0.07520,0.27905,0.00000,0.13225,-0.01539
9300.00000,0.30876,0.81892,22.34684,0.17643,0.27919,0.07583,-0.00762,0.07554,0.27948,0.00000,0.13246,-0.01554
9320.00000,0.30938,0.82051,22.39018,0.17679,0.27963,0.07617,-0.00746,0.07589,0.27991,0.00000,0.13266,-0.01570
9340.00000,0.31002,0.82201,22.43107,0.17716,0.28007,0.07650,-0.00729,0.07624,0.28034,0.00000,0.13287,-0.01585
9360.00000,0.31071,0.82381,22.48024,0.17755,0.28051,0.07684,-0.00712,0.07659,0.28076,0.00000,0.13308,-0.01600
9380.00000,0.31143,0.82563,22.52981,0.17796,0.28095,0.07718,-0.00695,0.07694,0.28119,0.00000,0.13328,-0.01615
9400.00000,0.31216,0.82742,22.57885,0.17837,0.28139,0.07751,-0.00679,0.07728,0.28162,0.00000,0.13349,-0.01630
9420.00000,0.31284,0.82932,22.63048,0.17876,0.28183,0.07785,-0.00662,0.07763,0.28205,0.00000,0.13369,-0.01646
9440.00000,0.31346,0.83088,22.67321,0.17912,0.28227,0.07819,-0.00645,0.07798,0.28248,0.00000,0.13390,-0.01661
9460.00000,0.31406,0.83233,22.71271,0.17946,0.28271,0.07852,-0.00628,0.07833,0.28291,0.00000,0.13410,-0.01676
9480.00000,0.31467,0.83405,22.75965,0.17981,0.28315,0.07886,-0.00611,0.07868,0.28334,0.00000,0.13431,-0.01691
9500.00000,0.31533,0.83564,22.80298,0.18019,0.28362,0.07903,-0.00603,0.07885,0.28380,0.00000,0.13460,-0.01699
9520.00000,0.31605,0.83744,22.85217,0.18060,0.28416,0.07878,-0.00614,0.07860,0.28434,0.00000,0.13511,-0.01691
9540.00000,0.31677,0.83934,22.90390,0.18101,0.28469,0.07854,-0.00624,0.07835,0.28488,0.00000,0.13561,-0.01683
9560.00000,0.31747,0.84129,22.95724,0.18141,0.28522,0.07830,-0.00635,0.07810,0.28542,0.00000,0.13611,-0.01674
9580.00000,0.31812,0.84280,22.99854,0.18178,0.28575,0.07805,-0.00646,0.07785,0.28596,0.00000,0.13661,-0.01666
9600.00000,0.31874,0.84413,23.03460,0.18214,0.28629,0.07781,-0.00656,0.07760,0.28650,0.00000,0.13712,-0.01657
9620.00000,0.31937,0.84600,23.08581,0.18250,0.28682,0.07757,-0.00667,0.07735,0.28703,0.00000,0.13762,-0.01649
9640.00000,0.32004,0.84772,23.13274,0.18288,0.28735,0.07732,-0.00678,0.07711,0.28757,0.00000,0.13812,-0.01640
9660.00000,0.32075,0.84946,23.18002,0.18328,0.28789,0.07708,-0.00689,0.07686,0.28811,0.00000,0.13863,-0.01632
9680.00000,0.32147,0.85137,23.23215,0.18370,0.28842,0.07684,-0.00699,0.07661,0.28865,0.00000,0.13913,-0.01623
9700.00000,0.32217,0.85320,23.28219,0.18409,0.28895,0.07660,-0.00710,0.07636,0.28919,0.00000,0.13963,-0.01615
9720.00000,0.32281,0.85474,23.32413,0.18446,0.28946,0.07649,-0.00709,0.07625,0.28969,0.00000,0.13988,-0.01619
9740.00000,0.32343,0.85612,23.36181,0.18481,0.28995,0.07644,-0.00702,0.07621,0.29018,0.00000,0.14000,-0.01629
9760.00000,0.32406,0.85769,23.40473,0.18517,0.29043,0.07640,-0.00695,0.07617,0.29066,0.00000,0.14011,-0.01639
9780.00000,0.32473,0.85940,23.45148,0.18556,0.29092,0.07636,-0.00688,0.07613,0.29114,0.00000,0.14023,-0.01649
9800.00000,0.32545,0.86134,23.50440,0.18597,0.29141,0.07631,-0.00681,0.07610,0.29163,0.00000,0.14035,-0.01659
9820.00000,0.32620,0.86319,23.55480,0.18640,0.29190,0.07627,-0.00674,0.07606,0.29211,0.00000,0.14047,-0.01670
9840.00000,0.32691,0.86499,23.60388,0.18680,0.29239,0.07623,-0.00667,0.07602,0.29259,0.00000,0.14059,-0.01680
9860.00000,0.32755,0.86663,23.64867,0.18717,0.29288,0.07618,-0.00660,0.07598,0.29308,0.00000,0.14071,-0.01690
9880.00000,0.32815,0.86815,23.69024,0.18751,0.29337,0.07614,-0.00653,0.07594,0.29356,0.00000,0.14082,-0.01700
9900.00000,0.32875,0.86974,23.73343,0.18785,0.29385,0.07610,-0.00646,0.07590,0.29405,0.00000,0.14094,-0.01710
9920.00000,0.32938,0.87142,23.77940,0.18822,0.29434,0.07609,-0.00640,0.07590,0.29453,0.00000,0.14108,-0.01720
9940.00000,0.33005,0.87304,23.82348,0.18860,0.29480,0.07642,-0.00645,0.07623,0.29500,0.00000,0.14142,-0.01725
9960.00000,0.33076,0.87462,23.86686,0.18900,0.29527,0.07675,-0.00650,0.07656,0.29546,0.00000,0.14176,-0.01730
9980.00000,0.33146,0.87635,23.91381,0.18940,0.29573,0.07708,-0.00655,0.07688,0.29593,0.00000,0.14209,-0.01735
10000.00000,0.33212,0.87804,23.96008,0.18978,0.29620,0.07741,-0.00660,0.07721,0.29640,0.00000,0.14243,-0.01739
10020.00000,0.33274,0.87972,24.00602,0.19014,0.29666,0.07774,-0.00665,0.07754,0.29687,0.00000,0.14277,-0.01744
10040.00000,0.33335,0.88124,24.04745,0.19048,0.29713,0.07807,-0.00670,0.07787,0.29733,0.00000,0.14311,-0.01749
10060.00000,0.33397,0.88271,24.08748,0.19084,0.29759,0.07840,-0.00675,0.07820,0.29780,0.00000,0.14344,-0.01754
10080.00000,0.33463,0.88447,24.13555,0.19122,0.29806,0.07873,-0.00679,0.07852,0.29827,0.00000,0.14378,-0.01759
10100.00000,0.33535,0.88632,24.18596,0.19163,0.29852,0.07907,-0.00684,0.07885,0.29874,0.00000,0.14412,-0.01764
10120.00000,0.33608,0.88823,24.23821,0.19205,0.29899,0.07940,-0.00689,0.07918,0.29920,0.00000,0.14446,-0.01769
10140.00000,0.33678,0.88984,24.28196,0.19245,0.29946,0.07962,-0.00693,0.07940,0.29968,0.00000,0.14478,-0.01774
10160.00000,0.33742,0.89154,24.32846,0.19281,0.29995,0.07967,-0.00696,0.07945,0.30017,0.00000,0.14510,-0.01780
10180.00000,0.33803,0.89316,24.37267,0.19316,0.30044,0.07971,-0.00698,0.07949,0.30066,0.00000,0.14541,-0.01786
10200.00000,0.33864,0.89459,24.41180,0.19351,0.30093,0.07976,-0.00700,0.07954,0.30115,0.00000,0.14573,-0.01792
10220.00000,0.33928,0.89614,24.45389,0.19387,0.30142,0.07980,-0.00702,0.07958,0.30164,0.00000,0.14604,-0.01798
10240.00000,0.33997,0.89786,24.50095,0.19427,0.30191,0.07985,-0.00705,0.07963,0.30213,0.00000,0.14636,-0.01804
10260.00000,0.34068,0.89962,24.54902,0.19468,0.30240,0.07989,-0.00707,0.07967,0.30262,0.00000,0.14667,-0.01810
10280.00000,0.34138,0.90139,24.59729,0.19508,0.30289,0.07994,-0.00709,0.07971,0.30311,0.00000,0.14698,-0.01816
10300.00000,0.34204,0.90317,24.64590,0.19545,0.30338,0.07999,-0.00711,0.07976,0.30360,0.00000,0.14730,-0.01822
10320.00000,0.34266,0.90460,24.68472,0.19580,0.30387,0.08003,-0.00714,0.07980,0.30409,0.00000,0.14761,-0.01829
10340.00000,0.34327,0.90610,24.72580,0.19615,0.30436,0.08008,-0.00716,0.07985,0.30459,0.00000,0.14793,-0.01835
10360.00000,0.34391,0.90776,24.77093,0.19652,0.30485,0.08012,-0.00718,0.07989,0.30508,0.00000,0.14824,-0.01841
10380.00000,0.34460,0.90950,24.81858,0.19691,0.30534,0.08017,-0.00720,0.07994,0.30557,0.00000,0.14855,-0.01847
10400.00000,0.34533,0.91135,24.86901,0.19733,0.30583,0.08021,-0.00723,0.07998,0.30606,0.00000,0.14887,-0.01853
10420.00000,0.34606,0.91312,24.91723,0.19774,0.30632,0.08026,-0.00725,0.08003,0.30655,0.00000,0.14918,-0.01859
10440.00000,0.34672,0.91480,24.96308,0.19813,0.30681,0.08030,-0.00727,0.08007,0.30704,0.00000,0.14950,-0.01865
10460.00000,0.34734,0.91624,25.00234,0.19848,0.30730,0.08035,-0.00729,0.08011,0.30753,0.00000,0.14981,-0.01871
10480.00000,0.34795,0.91776,25.04388,0.19883,0.30779,0.08039,-0.00732,0.08016,0.30802,0.00000,0.15012,-0.01877
10500.00000,0.34859,0.91943,25.08956,0.19919,0.30827,0.08044,-0.00734,0.08020,0.30851,0.00000,0.15044,-0.01883
10520.00000,0.34928,0.92131,25.14083,0.19959,0.30876,0.08048,-0.00736,0.08025,0.30900,0.00000,0.15075,-0.01889
10540.00000,0.35001,0.92313,25.19040,0.20000,0.30924,0.08027,-0.00742,0.08003,0.30948,0.00000,0.15107,-0.01888
10560.00000,0.35074,0.92505,25.24289,0.20042,0.30966,0.07941,-0.00756,0.07916,0.30991,0.00000,0.15142,-0.01867
10580.00000,0.35142,0.92681,25.29100,0.20081,0.31008,0.07854,-0.00771,0.07828,0.31034,0.00000,0.15176,-0.01845
10600.00000,0.35206,0.92832,25.33197,0.20118,0.31050,0.07767,-0.00785,0.07741,0.31077,0.00000,0.15210,-0.01824
10620.00000,0.35268,0.92965,25.36850,0.20153,0.31092,0.07681,-0.00800,0.07653,0.31120,0.00000,0.15244,-0.01803
10640.00000,0.35332,0.93110,25.40788,0.20189,0.31134,0.07594,-0.00814,0.07566,0.31163,0.00000,0.15278,-0.01782
10660.00000,0.35400,0.93297,25.45894,0.20228,0.31177,0.07507,-0.00829,0.07478,0.31206,0.00000,0.15312,-0.01761
10680.00000,0.35473,0.93475,25.50768,0.20270,0.31219,0.07421,-0.00843,0.07391,0.31249,0.00000,0.15346,-0.01740
10700.00000,0.35546,0.93648,25.55490,0.20312,0.31261,0.07334,-0.00858,0.07303,0.31292,0.00000,0.15380,-0.01719
10720.00000,0.35615,0.93839,25.60676,0.20351,0.31303,0.07247,-0.00872,0.07216,0.31335,0.00000,0.15414,-0.01698
10740.00000,0.35679,0.93996,25.64977,0.20388,0.31345,0.07161,-0.00887,0.07128,0.31378,0.00000,0.15448,-0.01677
10760.00000,0.35739,0.94137,25.68819,0.20422,0.31396,0.07162,-0.00884,0.07130,0.31428,0.00000,0.15479,-0.01674
10780.00000,0.35800,0.94285,25.72848,0.20457,0.31454,0.07236,-0.00868,0.07205,0.31485,0.00000,0.15507,-0.01687
10800.00000,0.35865,0.94453,25.77449,0.20494,0.31512,0.07310,-0.00851,0.07280,0.31542,0.00000,0.15535,-0.01700
10820.00000,0.35934,0.94635,25.82398,0.20534,0.31570,0.07383,-0.00835,0.07354,0.31599,0.00000,0.15563,-0.01713
10840.00000,0.36006,0.94813,25.87276,0.20575,0.31628,0.07457,-0.00818,0.07429,0.31656,0.00000,0.15591,-0.01726
10860.00000,0.36076,0.95002,25.92433,0.20615,0.31686,0.07531,-0.00802,0.07504,0.31713,0.00000,0.15619,-0.01739
10880.00000,0.36143,0.95156,25.96638,0.20653,0.31744,0.07605,-0.00785,0.07579,0.31770,0.00000,0.15647,-0.01753
10900.00000,0.36205,0.95300,26.00551,0.20688,0.31802,0.07678,-0.00769,0.07654,0.31826,0.00000,0.15675,-0.01766
10920.00000,0.36265,0.95461,26.04963,0.20723,0.31860,0.07752,-0.00752,0.07728,0.31883,0.00000,0.15703,-0.01779
10940.00000,0.36329,0.95613,26.09104,0.20759,0.31918,0.07826,-0.00736,0.07803,0.31940,0.00000,0.15731,-0.01792
10960.00000,0.36398,0.95785,26.13795,0.20799,0.31976,0.07899,-0.00719,0.07878,0.31997,0.00000,0.15759,-0.01805
10980.00000,0.36470,0.95974,26.18940,0.20840,0.32017,0.07873,-0.00747,0.07849,0.32041,0.00000,0.15802,-0.01787
11000.00000,0.36543,0.96164,26.24124,0.20881,0.32055,0.07824,-0.00785,0.07797,0.32081,0.00000,0.15848,-0.01763
11020.00000,0.36611,0.96325,26.28537,0.20920,0.32093,0.07775,-0.00823,0.07746,0.32122,0.00000,0.15894,-0.01739
11040.00000,0.36674,0.96489,26.33003,0.20956,0.32130,0.07726,-0.00862,0.07694,0.32162,0.00000,0.15941,-0.01715
11060.00000,0.36736,0.96642,26.37168,0.20992,0.32168,0.07676,-0.00900,0.07642,0.32203,0.00000,0.15987,-0.01691
11080.00000,0.36800,0.96804,26.41597,0.21029,0.32206,0.07627,-0.00938,0.07590,0.32243,0.00000,0.16033,-0.01667
11100.00000,0.36869,0.96977,26.46318,0.21068,0.32244,0.07578,-0.00976,0.07539,0.32284,0.00000,0.16080,-0.01643
11120.00000,0.36940,0.97136,26.50658,0.21109,0.32282,0.07529,-0.01014,0.07487,0.32324,0.00000,0.16126,-0.01619
11140.00000,0.37013,0.97301,26.55161,0.21150,0.32320,0.07480,-0.01052,0.07435,0.32365,0.00000,0.16172,-0.01594
11160.00000,0.37081,0.97495,26.60461,0.21189,0.32357,0.07431,-0.01090,0.07383,0.32405,0.00000,0.16218,-0.01570
11180.00000,0.37145,0.97663,26.65048,0.21226,0.32398,0.07401,-0.01114,0.07352,0.32448,0.00000,0.16258,-0.01558
11200.00000,0.37207,0.97808,26.68997,0.21261,0.32454,0.07453,-0.01081,0.07406,0.32501,0.00000,0.16272,-0.01594
11220.00000,0.37270,0.97959,26.73127,0.21297,0.32509,0.07505,-0.01048,0.07460,0.32554,0.00000,0.16286,-0.01630
11240.00000,0.37338,0.98122,26.77553,0.21336,0.32564,0.07556,-0.01015,0.07514,0.32607,0.00000,0.16299,-0.01666
11260.00000,0.37410,0.98294,26.82259,0.21377,0.32620,0.07608,-0.00982,0.07568,0.32659,0.00000,0.16313,-0.01702
11280.00000,0.37482,0.98462,26.86839,0.21418,0.32675,0.07660,-0.00948,0.07622,0.32712,0.00000,0.16327,-0.01738
11300.00000,0.37551,0.98644,26.91817,0.21458,0.32730,0.07711,-0.00915,0.07677,0.32765,0.00000,0.16341,-0.01774
11320.00000,0.37614,0.98814,26.96454,0.21494,0.32786,0.07763,-0.00882,0.07731,0.32818,0.00000,0.16354,-0.01810
11340.00000,0.37675,0.98959,27.00412,0.21528,0.32841,0.07814,-0.00849,0.07785,0.32871,0.00000,0.16368,-0.01847
11360.00000,0.37736,0.99107,27.04451,0.21564,0.32896,0.07866,-0.00816,0.07839,0.32923,0.00000,0.16382,-0.01883
11380.00000,0.37802,0.99254,27.08454,0.21601,0.32951,0.07918,-0.00783,0.07893,0.32976,0.00000,0.16395,-0.01919
11400.00000,0.37873,0.99446,27.13698,0.21642,0.33001,0.07938,-0.00773,0.07914,0.33025,0.00000,0.16426,-0.01928
11420.00000,0.37946,0.99627,27.18642,0.21683,0.33046,0.07930,-0.00785,0.07905,0.33070,0.00000,0.16471,-0.01913
11440.00000,0.38018,0.99795,27.23217,0.21724,0.33090,0.07922,-0.00797,0.07896,0.33116,0.00000,0.16517,-0.01898
11460.00000,0.38084,0.99951,27.27471,0.21762,0.33135,0.07913,-0.00809,0.07887,0.33161,0.00000,0.16562,-0.01883
11480.00000,0.38146,1.00113,27.31896,0.21798,0.33180,0.07905,-0.00821,0.07878,0.33206,0.00000,0.16608,-0.01867
11500.00000,0.38208,1.00252,27.35676,0.21833,0.33224,0.07897,-0.00833,0.07869,0.33252,0.00000,0.16653,-0.01852
11520.00000,0.38273,1.00405,27.39864,0.21870,0.33269,0.07889,-0.00845,0.07860,0.33297,0.00000,0.16699,-0.01837
11540.00000,0.38343,1.00578,27.44579,0.21910,0.33314,0.07880,-0.00858,0.07851,0.33343,0.00000,0.16744,-0.01822
11560.00000,0.38417,1.00787,27.50280,0.21952,0.33358,0.07872,-0.00870,0.07842,0.33388,0.00000,0.16790,-0.01807
11580.00000,0.38488,1.00951,27.54774,0.21993,0.33403,0.07864,-0.00882,0.07833,0.33433,0.00000,0.16836,-0.01792
11600.00000,0.38553,1.01116,27.59270,0.22030,0.33447,0.07856,-0.00894,0.07824,0.33479,0.00000,0.16881,-0.01776
11620.00000,0.38614,1.01262,27.63249,0.22065,0.33500,0.07905,-0.00878,0.07874,0.33530,0.00000,0.16898,-0.01788
11640.00000,0.38674,1.01401,27.67048,0.22099,0.33553,0.07961,-0.00859,0.07932,0.33582,0.00000,0.16912,-0.01804
11660.00000,0.38737,1.01542,27.70881,0.22135,0.33606,0.08017,-0.00839,0.07989,0.33634,0.00000,0.16925,-0.01819
11680.00000,0.38803,1.01708,27.75418,0.22173,0.33659,0.08073,-0.00820,0.08046,0.33686,0.00000,0.16939,-0.01834
11700.00000,0.38873,1.01878,27.80070,0.22213,0.33713,0.08129,-0.00801,0.08103,0.33738,0.00000,0.16952,-0.01850
11720.00000,0.38943,1.02042,27.84541,0.22253,0.33766,0.08185,-0.00781,0.08161,0.33790,0.00000,0.16966,-0.01865
11740.00000,0.39011,1.02222,27.89441,0.22292,0.33819,0.08241,-0.00762,0.08218,0.33842,0.00000,0.16979,-0.01880
11760.00000,0.39074,1.02370,27.93474,0.22328,0.33872,0.08297,-0.00743,0.08275,0.33894,0.00000,0.16993,-0.01896
11780.00000,0.39134,1.02510,27.97302,0.22362,0.33926,0.08353,-0.00723,0.08332,0.33946,0.00000,0.17006,-0.01911
11800.00000,0.39196,1.02662,28.01460,0.22398,0.33979,0.08409,-0.00704,0.08389,0.33998,0.00000,0.17020,-0.01926
11820.00000,0.39262,1.02828,28.05987,0.22435,0.34030,0.08457,-0.00690,0.08438,0.34049,0.00000,0.17038,-0.01940
11840.00000,0.39333,1.02993,28.10491,0.22476,0.34072,0.08462,-0.00704,0.08443,0.34091,0.00000,0.17078,-0.01940
11860.00000,0.39406,1.03166,28.15191,0.22518,0.34113,0.08468,-0.00718,0.08448,0.34133,0.00000,0.17118,-0.01941
11880.00000,0.39476,1.03340,28.19956,0.22558,0.34154,0.08473,-0.00732,0.08452,0.34175,0.00000,0.17158,-0.01942
11900.00000,0.39541,1.03525,28.24997,0.22595,0.34196,0.08479,-0.00745,0.08457,0.34218,0.00000,0.17198,-0.01943
11920.00000,0.39603,1.03646,28.28315,0.22630,0.34237,0.08484,-0.00759,0.08461,0.34260,0.00000,0.17238,-0.01944
11940.00000,0.39666,1.03783,28.32046,0.22666,0.34279,0.08489,-0.00773,0.08466,0.34302,0.00000,0.17278,-0.01945
11960.00000,0.39731,1.03931,28.36080,0.22703,0.34320,0.08495,-0.00787,0.08471,0.34344,0.00000,0.17318,-0.01946
11980.00000,0.39801,1.04107,28.40881,0.22744,0.34361,0.08500,-0.00801,0.08475,0.34386,0.00000,0.17359,-0.01947
12000.00000,0.39874,1.04286,28.45774,0.22785,0.34403,0.08506,-0.00815,0.08480,0.34428,0.00000,0.17399,-0.01948
12020.00000,0.39943,1.04472,28.50833,0.22825,0.34444,0.08511,-0.00828,0.08485,0.34470,0.00000,0.17439,-0.01949
12040.00000,0.40007,1.04652,28.55761,0.22861,0.34490,0.08501,-0.00826,0.08475,0.34517,0.00000,0.17465,-0.01951
12060.00000,0.40068,1.04795,28.59667,0.22896,0.34540,0.08480,-0.00813,0.08454,0.34566,0.00000,0.17481,-0.01954
12080.00000,0.40128,1.04924,28.63171,0.22930,0.34590,0.08458,-0.00800,0.08434,0.34615,0.00000,0.17497,-0.01956
12100.00000,0.40190,1.05071,28.67186,0.22966,0.34640,0.08437,-0.00786,0.08413,0.34664,0.00000,0.17513,-0.01959
12120.00000,0.40258,1.05239,28.71771,0.23005,0.34690,0.08416,-0.00773,0.08393,0.34713,0.00000,0.17529,-0.01962
12140.00000,0.40331,1.05425,28.76861,0.23046,0.34740,0.08394,-0.00760,0.08372,0.34763,0.00000,0.17546,-0.01964
12160.00000,0.40405,1.05579,28.81056,0.23089,0.34790,0.08373,-0.00746,0.08352,0.34812,0.00000,0.17562,-0.01967
12180.00000,0.40474,1.05760,28.85995,0.23128,0.34840,0.08352,-0.00733,0.08331,0.34861,0.00000,0.17578,-0.01970
12200.00000,0.40537,1.05932,28.90689,0.23164,0.34890,0.08330,-0.00720,0.08311,0.34910,0.00000,0.17594,-0.01972
12220.00000,0.40598,1.06069,28.94415,0.23199,0.34940,0.08309,-0.00706,0.08290,0.34959,0.00000,0.17610,-0.01975
