Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"6,4200";"0,5316";"0,8173";"20,0712";"0,5316";"0,4750";"0,2309"
"6,4400";"0,5332";"0,8193";"20,1212";"0,5332";"0,4765";"0,2316"
"6,4600";"0,5349";"0,8215";"20,1736";"0,5349";"0,4780";"0,2324"
"6,4800";"0,5366";"0,8235";"20,2232";"0,5366";"0,4796";"0,2332"
"6,5000";"0,5383";"0,8256";"20,2754";"0,5383";"0,4811";"0,2340"
"6,5200";"0,5399";"0,8280";"20,3325";"0,5399";"0,4826";"0,2347"
"6,5400";"0,5416";"0,8300";"20,3818";"0,5416";"0,4841";"0,2355"
"6,5600";"0,5433";"0,8319";"20,4290";"0,5433";"0,4856";"0,2363"
"6,5800";"0,5449";"0,8339";"20,4794";"0,5449";"0,4871";"0,2371"
"6,6000";"0,5467";"0,8361";"20,5316";"0,5467";"0,4887";"0,2379"
"6,6200";"0,5484";"0,8383";"20,5861";"0,5484";"0,4902";"0,2386"
"6,6400";"0,5500";"0,8403";"20,6365";"0,5500";"0,4917";"0,2394"
"6,6600";"0,5517";"0,8423";"20,6860";"0,5517";"0,4932";"0,2402"
"6,6800";"0,5533";"0,8445";"20,7380";"0,5533";"0,4947";"0,2410"
"6,7000";"0,5550";"0,8465";"20,7879";"0,5550";"0,4962";"0,2417"
"6,7200";"0,5567";"0,8486";"20,8407";"0,5567";"0,4978";"0,2425"
"6,7400";"0,5584";"0,8509";"20,8953";"0,5584";"0,4993";"0,2433"
"6,7600";"0,5600";"0,8528";"20,9436";"0,5600";"0,5008";"0,2440"
"6,7800";"0,5617";"0,8548";"20,9917";"0,5617";"0,5023";"0,2448"
"6,8000";"0,5632";"0,8566";"21,0369";"0,5632";"0,5037";"0,2456"
"6,8200";"0,5649";"0,8587";"21,0877";"0,5649";"0,5052";"0,2464"
"6,8400";"0,5666";"0,8608";"21,1393";"0,5666";"0,5068";"0,2472"
"6,8600";"0,5683";"0,8626";"21,1845";"0,5683";"0,5082";"0,2479"
"6,8800";"0,5699";"0,8648";"21,2367";"0,5699";"0,5097";"0,2487"
"6,9000";"0,5716";"0,8668";"21,2869";"0,5716";"0,5112";"0,2495"
"6,9200";"0,5732";"0,8688";"21,3361";"0,5732";"0,5127";"0,2502"
"6,9400";"0,5749";"0,8710";"21,3889";"0,5749";"0,5142";"0,2510"
"6,9600";"0,5766";"0,8730";"21,4377";"0,5766";"0,5157";"0,2518"
"6,9800";"0,5782";"0,8748";"21,4823";"0,5782";"0,5172";"0,2526"
"7,0000";"0,5798";"0,8767";"21,5300";"0,5798";"0,5187";"0,2533"
"7,0200";"0,5815";"0,8787";"21,5775";"0,5815";"0,5202";"0,2541"
"7,0400";"0,5832";"0,8807";"21,6282";"0,5832";"0,5217";"0,2549"
"7,0600";"0,5849";"0,8830";"21,6833";"0,5849";"0,5233";"0,2557"
"7,0800";"0,5866";"0,8850";"21,7330";"0,5866";"0,5249";"0,2565"
"7,1000";"0,5882";"0,8870";"21,7814";"0,5882";"0,5263";"0,2573"
"7,1200";"0,5899";"0,8888";"21,8280";"0,5899";"0,5278";"0,2581"
"7,1400";"0,5916";"0,8907";"21,8737";"0,5916";"0,5293";"0,2588"
"7,1600";"0,5932";"0,8929";"21,9274";"0,5932";"0,5308";"0,2596"
"7,1800";"0,5950";"0,8950";"21,9786";"0,5950";"0,5324";"0,2604"
"7,2000";"0,5966";"0,8968";"22,0234";"0,5966";"0,5339";"0,2612"
"7,2200";"0,5983";"0,8988";"22,0731";"0,5983";"0,5354";"0,2620"
"7,2400";"0,6000";"0,9006";"22,1176";"0,6000";"0,5369";"0,2627"
"7,2600";"0,6016";"0,9024";"22,1613";"0,6016";"0,5384";"0,2635"
"7,2800";"0,6032";"0,9044";"22,2088";"0,6032";"0,5398";"0,2643"
"7,3000";"0,6050";"0,9065";"22,2616";"0,6050";"0,5414";"0,2651"
"7,3200";"0,6066";"0,9084";"22,3073";"0,6066";"0,5429";"0,2659"
"7,3400";"0,6083";"0,9102";"22,3527";"0,6083";"0,5444";"0,2666"
"7,3600";"0,6100";"0,9122";"22,4007";"0,6100";"0,5459";"0,2674"
"7,3800";"0,6116";"0,9140";"22,4448";"0,6116";"0,5474";"0,2682"
"7,4000";"0,6134";"0,9162";"22,4986";"0,6134";"0,5490";"0,2690"
"7,4200";"0,6151";"0,9181";"22,5468";"0,6151";"0,5505";"0,2698"
"7,4400";"0,6167";"0,9200";"22,5923";"0,6167";"0,5520";"0,2706"
"7,4600";"0,6184";"0,9218";"22,6379";"0,6184";"0,5535";"0,2714"
"7,4800";"0,6200";"0,9235";"22,6801";"0,6200";"0,5549";"0,2721"
"7,5000";"0,6216";"0,9253";"22,7236";"0,6216";"0,5563";"0,2729"
"7,5200";"0,6233";"0,9273";"22,7732";"0,6233";"0,5579";"0,2737"
"7,5400";"0,6250";"0,9294";"22,8247";"0,6250";"0,5594";"0,2745"
"7,5600";"0,6266";"0,9313";"22,8704";"0,6266";"0,5609";"0,2753"
"7,5800";"0,6282";"0,9331";"22,9150";"0,6282";"0,5624";"0,2761"
"7,6000";"0,6299";"0,9349";"22,9596";"0,6299";"0,5639";"0,2768"
"7,6200";"0,6315";"0,9367";"23,0021";"0,6315";"0,5653";"0,2776"
"7,6400";"0,6332";"0,9386";"23,0501";"0,6332";"0,5668";"0,2784"
"7,6600";"0,6349";"0,9404";"23,0952";"0,6349";"0,5684";"0,2792"
"7,6800";"0,6365";"0,9423";"23,1406";"0,6365";"0,5699";"0,2799"
"7,7000";"0,6382";"0,9443";"23,1902";"0,6382";"0,5714";"0,2808"
"7,7200";"0,6399";"0,9461";"23,2351";"0,6399";"0,5729";"0,2816"
"7,7400";"0,6415";"0,9480";"23,2806";"0,6415";"0,5744";"0,2823"
"7,7600";"0,6433";"0,9501";"23,3312";"0,6433";"0,5760";"0,2832"
"7,7800";"0,6450";"0,9520";"23,3778";"0,6450";"0,5776";"0,2840"
"7,8000";"0,6466";"0,9537";"23,4214";"0,6466";"0,5790";"0,2848"
"7,8200";"0,6483";"0,9555";"23,4645";"0,6483";"0,5806";"0,2856"
"7,8400";"0,6499";"0,9574";"23,5112";"0,6499";"0,5820";"0,2863"
"7,8600";"0,6515";"0,9593";"23,5585";"0,6515";"0,5835";"0,2871"
"7,8800";"0,6533";"0,9613";"23,6073";"0,6533";"0,5851";"0,2879"
"7,9000";"0,6549";"0,9630";"23,6497";"0,6549";"0,5867";"0,2887"
"7,9200";"0,6566";"0,9650";"23,6970";"0,6566";"0,5882";"0,2895"
"7,9400";"0,6583";"0,9668";"23,7431";"0,6583";"0,5897";"0,2903"
"7,9600";"0,6599";"0,9688";"23,7903";"0,6599";"0,5912";"0,2911"
"7,9800";"0,6616";"0,9706";"23,8368";"0,6616";"0,5928";"0,2919"
"8,0000";"0,6634";"0,9726";"23,8847";"0,6634";"0,5944";"0,2928"
"8,0200";"0,6650";"0,9743";"23,9264";"0,6650";"0,5959";"0,2936"
"8,0400";"0,6667";"0,9762";"23,9722";"0,6667";"0,5974";"0,2944"
"8,0600";"0,6684";"0,9780";"24,0174";"0,6684";"0,5989";"0,2952"
"8,0800";"0,6700";"0,9798";"24,0613";"0,6700";"0,6004";"0,2960"
"8,1000";"0,6717";"0,9817";"24,1091";"0,6717";"0,6020";"0,2968"
"8,1200";"0,6734";"0,9837";"24,1561";"0,6734";"0,6036";"0,2976"
"8,1400";"0,6750";"0,9854";"24,1980";"0,6750";"0,6051";"0,2984"
"8,1600";"0,6767";"0,9871";"24,2413";"0,6767";"0,6066";"0,2992"
"8,1800";"0,6783";"0,9888";"24,2815";"0,6783";"0,6081";"0,3000"
"8,2000";"0,6799";"0,9905";"24,3254";"0,6799";"0,6095";"0,3007"
"8,2200";"0,6816";"0,9924";"24,3718";"0,6816";"0,6111";"0,3016"
"8,2400";"0,6833";"0,9943";"24,4184";"0,6833";"0,6126";"0,3024"
"8,2600";"0,6849";"0,9961";"24,4609";"0,6849";"0,6141";"0,3032"
"8,2800";"0,6866";"0,9979";"24,5072";"0,6866";"0,6157";"0,3040"
"8,3000";"0,6882";"0,9997";"24,5492";"0,6882";"0,6172";"0,3048"
"8,3200";"0,6898";"1,0014";"24,5910";"0,6898";"0,6186";"0,3056"
"8,3400";"0,6915";"1,0032";"24,6353";"0,6915";"0,6202";"0,3064"
"8,3600";"0,6932";"1,0051";"24,6835";"0,6932";"0,6218";"0,3072"
"8,3800";"0,6949";"1,0069";"24,7271";"0,6949";"0,6233";"0,3080"
"8,4000";"0,6965";"1,0087";"24,7703";"0,6965";"0,6248";"0,3089"
"8,4200";"0,6982";"1,0105";"24,8157";"0,6982";"0,6264";"0,3097"
"8,4400";"0,6998";"1,0125";"24,8637";"0,6998";"0,6279";"0,3105"
"8,4600";"0,7016";"1,0141";"24,9026";"0,7016";"0,6295";"0,3113"
"8,4800";"0,7033";"1,0157";"24,9426";"0,7033";"0,6310";"0,3122"
"8,5000";"0,7049";"1,0175";"24,9872";"0,7049";"0,6326";"0,3130"
"8,5200";"0,7066";"1,0192";"25,0285";"0,7066";"0,6341";"0,3138"
"8,5400";"0,7082";"1,0210";"25,0728";"0,7082";"0,6356";"0,3146"
"8,5600";"0,7099";"1,0228";"25,1176";"0,7099";"0,6372";"0,3154"
"8,5800";"0,7117";"1,0247";"25,1646";"0,7117";"0,6388";"0,3162"
"8,6000";"0,7133";"1,0264";"25,2063";"0,7133";"0,6403";"0,3170"
"8,6200";"0,7150";"1,0282";"25,2501";"0,7150";"0,6419";"0,3179"
"8,6400";"0,7166";"1,0300";"25,2940";"0,7166";"0,6434";"0,3187"
"8,6600";"0,7183";"1,0316";"25,3330";"0,7183";"0,6449";"0,3195"
"8,6800";"0,7200";"1,0335";"25,3805";"0,7200";"0,6465";"0,3203"
"8,7000";"0,7217";"1,0353";"25,4240";"0,7217";"0,6481";"0,3212"
"8,7200";"0,7233";"1,0370";"25,4650";"0,7233";"0,6496";"0,3220"
"8,7400";"0,7250";"1,0387";"25,5073";"0,7250";"0,6512";"0,3228"
"8,7600";"0,7267";"1,0403";"25,5478";"0,7267";"0,6527";"0,3236"
"8,7800";"0,7283";"1,0420";"25,5900";"0,7283";"0,6542";"0,3244"
"8,8000";"0,7301";"1,0439";"25,6363";"0,7301";"0,6559";"0,3252"
"8,8200";"0,7317";"1,0457";"25,6793";"0,7317";"0,6574";"0,3261"
"8,8400";"0,7334";"1,0473";"25,7200";"0,7334";"0,6589";"0,3269"
"8,8600";"0,7350";"1,0491";"25,7637";"0,7350";"0,6604";"0,3277"
"8,8800";"0,7367";"1,0507";"25,8021";"0,7367";"0,6619";"0,3285"
"8,9000";"0,7382";"1,0523";"25,8426";"0,7382";"0,6634";"0,3293"
"8,9200";"0,7400";"1,0541";"25,8865";"0,7400";"0,6650";"0,3301"
"8,9400";"0,7416";"1,0557";"25,9249";"0,7416";"0,6666";"0,3309"
"8,9600";"0,7433";"1,0573";"25,9648";"0,7433";"0,6681";"0,3317"
"8,9800";"0,7450";"1,0592";"26,0107";"0,7450";"0,6696";"0,3325"
"9,0000";"0,7465";"1,0606";"26,0459";"0,7465";"0,6711";"0,3334"
"9,0200";"0,7481";"1,0622";"26,0849";"0,7481";"0,6726";"0,3342"
"9,0400";"0,7498";"1,0639";"26,1279";"0,7498";"0,6742";"0,3350"
"9,0600";"0,7515";"1,0656";"26,1685";"0,7515";"0,6757";"0,3358"
"9,0800";"0,7532";"1,0674";"26,2125";"0,7532";"0,6772";"0,3367"
"9,1000";"0,7549";"1,0691";"26,2542";"0,7549";"0,6788";"0,3375"
"9,1200";"0,7565";"1,0706";"26,2914";"0,7565";"0,6804";"0,3383"
"9,1400";"0,7582";"1,0725";"26,3392";"0,7582";"0,6819";"0,3392"
"9,1600";"0,7600";"1,0744";"26,3853";"0,7600";"0,6836";"0,3400"
"9,1800";"0,7616";"1,0758";"26,4201";"0,7616";"0,6851";"0,3408"
"9,2000";"0,7632";"1,0774";"26,4585";"0,7632";"0,6866";"0,3416"
"9,2200";"0,7649";"1,0790";"26,4971";"0,7649";"0,6882";"0,3425"
"9,2400";"0,7665";"1,0807";"26,5389";"0,7665";"0,6897";"0,3433"
"9,2600";"0,7682";"1,0825";"26,5833";"0,7682";"0,6913";"0,3441"
"9,2800";"0,7700";"1,0843";"26,6279";"0,7700";"0,6929";"0,3450"
"9,3000";"0,7716";"1,0858";"26,6649";"0,7716";"0,6944";"0,3458"
"9,3200";"0,7733";"1,0875";"26,7061";"0,7733";"0,6960";"0,3466"
"9,3400";"0,7749";"1,0890";"26,7428";"0,7749";"0,6975";"0,3475"
"9,3600";"0,7766";"1,0906";"26,7822";"0,7766";"0,6990";"0,3483"
"9,3800";"0,7783";"1,0924";"26,8278";"0,7783";"0,7007";"0,3491"
"9,4000";"0,7800";"1,0941";"26,8673";"0,7800";"0,7022";"0,3499"
"9,4200";"0,7816";"1,0957";"26,9066";"0,7816";"0,7038";"0,3507"
"9,4400";"0,7833";"1,0973";"26,9481";"0,7833";"0,7053";"0,3516"
"9,4600";"0,7850";"1,0990";"26,9896";"0,7850";"0,7069";"0,3524"
"9,4800";"0,7867";"1,1007";"27,0307";"0,7867";"0,7084";"0,3533"
"9,5000";"0,7884";"1,1024";"27,0711";"0,7884";"0,7101";"0,3541"
"9,5200";"0,7901";"1,1038";"27,1071";"0,7901";"0,7117";"0,3550"
"9,5400";"0,7917";"1,1053";"27,1424";"0,7917";"0,7132";"0,3558"
"9,5600";"0,7934";"1,1070";"27,1859";"0,7934";"0,7147";"0,3566"
"9,5800";"0,7949";"1,1087";"27,2262";"0,7949";"0,7162";"0,3574"
"9,6000";"0,7965";"1,1101";"27,2609";"0,7965";"0,7177";"0,3582"
"9,6200";"0,7983";"1,1116";"27,2993";"0,7983";"0,7193";"0,3591"
"9,6400";"0,7999";"1,1132";"27,3385";"0,7999";"0,7208";"0,3599"
"9,6600";"0,8016";"1,1148";"27,3760";"0,8016";"0,7224";"0,3607"
"9,6800";"0,8032";"1,1165";"27,4174";"0,8032";"0,7240";"0,3616"
"9,7000";"0,8048";"1,1180";"27,4556";"0,8048";"0,7255";"0,3624"
"9,7200";"0,8065";"1,1196";"27,4953";"0,8065";"0,7270";"0,3632"
"9,7400";"0,8082";"1,1215";"27,5414";"0,8082";"0,7286";"0,3641"
"9,7600";"0,8099";"1,1230";"27,5792";"0,8099";"0,7302";"0,3649"
"9,7800";"0,8115";"1,1245";"27,6142";"0,8115";"0,7317";"0,3657"
"9,8000";"0,8132";"1,1258";"27,6475";"0,8132";"0,7333";"0,3666"
"9,8200";"0,8149";"1,1274";"27,6867";"0,8149";"0,7349";"0,3674"
"9,8400";"0,8166";"1,1291";"27,7272";"0,8166";"0,7365";"0,3683"
"9,8600";"0,8183";"1,1308";"27,7685";"0,8183";"0,7381";"0,3691"
"9,8800";"0,8199";"1,1324";"27,8084";"0,8199";"0,7396";"0,3700"
"9,9000";"0,8216";"1,1338";"27,8443";"0,8216";"0,7411";"0,3708"
"9,9200";"0,8232";"1,1354";"27,8821";"0,8232";"0,7427";"0,3716"
"9,9400";"0,8249";"1,1368";"27,9160";"0,8249";"0,7442";"0,3725"
"9,9600";"0,8266";"1,1384";"27,9567";"0,8266";"0,7458";"0,3733"
"9,9800";"0,8283";"1,1400";"27,9950";"0,8283";"0,7474";"0,3742"
"10,0000";"0,8300";"1,1414";"28,0302";"0,8300";"0,7490";"0,3750"
"10,0200";"0,8317";"1,1430";"28,0700";"0,8317";"0,7506";"0,3759"
"10,0400";"0,8333";"1,1447";"28,1121";"0,8333";"0,7521";"0,3767"
"10,0600";"0,8349";"1,1465";"28,1545";"0,8349";"0,7537";"0,3775"
"10,0800";"0,8367";"1,1480";"28,1927";"0,8367";"0,7553";"0,3784"
"10,1000";"0,8384";"1,1495";"28,2278";"0,8384";"0,7569";"0,3793"
"10,1200";"0,8400";"1,1509";"28,2625";"0,8400";"0,7585";"0,3801"
"10,1400";"0,8417";"1,1525";"28,3030";"0,8417";"0,7600";"0,3810"
"10,1600";"0,8433";"1,1538";"28,3355";"0,8433";"0,7616";"0,3818"
"10,1800";"0,8450";"1,1553";"28,3722";"0,8450";"0,7631";"0,3827"
"10,2000";"0,8467";"1,1570";"28,4132";"0,8467";"0,7648";"0,3835"
"10,2200";"0,8484";"1,1585";"28,4510";"0,8484";"0,7664";"0,3844"
"10,2400";"0,8500";"1,1600";"28,4861";"0,8500";"0,7679";"0,3852"
"10,2600";"0,8516";"1,1614";"28,5215";"0,8516";"0,7695";"0,3861"
"10,2800";"0,8532";"1,1627";"28,5536";"0,8532";"0,7709";"0,3869"
"10,3000";"0,8549";"1,1642";"28,5907";"0,8549";"0,7725";"0,3877"
"10,3200";"0,8566";"1,1659";"28,6308";"0,8566";"0,7742";"0,3886"
"10,3400";"0,8583";"1,1674";"28,6683";"0,8583";"0,7757";"0,3894"
"10,3600";"0,8599";"1,1689";"28,7051";"0,8599";"0,7772";"0,3902"
"10,3800";"0,8616";"1,1704";"28,7425";"0,8616";"0,7788";"0,3911"
"10,4000";"0,8632";"1,1717";"28,7750";"0,8632";"0,7803";"0,3919"
"10,4200";"0,8648";"1,1734";"28,8148";"0,8648";"0,7819";"0,3927"
"10,4400";"0,8665";"1,1748";"28,8505";"0,8665";"0,7835";"0,3936"
"10,4600";"0,8682";"1,1762";"28,8849";"0,8682";"0,7851";"0,3944"
"10,4800";"0,8698";"1,1777";"28,9211";"0,8698";"0,7866";"0,3953"
"10,5000";"0,8715";"1,1792";"28,9578";"0,8715";"0,7882";"0,3961"
"10,5200";"0,8732";"1,1806";"28,9926";"0,8732";"0,7898";"0,3970"
"10,5400";"0,8749";"1,1822";"29,0329";"0,8749";"0,7915";"0,3979"
"10,5600";"0,8766";"1,1838";"29,0703";"0,8766";"0,7931";"0,3988"
"10,5800";"0,8782";"1,1852";"29,1051";"0,8782";"0,7946";"0,3996"
"10,6000";"0,8799";"1,1866";"29,1403";"0,8799";"0,7962";"0,4005"
"10,6200";"0,8816";"1,1880";"29,1744";"0,8816";"0,7978";"0,4013"
"10,6400";"0,8832";"1,1895";"29,2116";"0,8832";"0,7993";"0,4021"
"10,6600";"0,8849";"1,1910";"29,2483";"0,8849";"0,8010";"0,4030"
"10,6800";"0,8866";"1,1925";"29,2853";"0,8866";"0,8026";"0,4039"
"10,7000";"0,8883";"1,1939";"29,3196";"0,8883";"0,8042";"0,4047"
"10,7200";"0,8900";"1,1955";"29,3585";"0,8900";"0,8058";"0,4056"
"10,7400";"0,8916";"1,1968";"29,3903";"0,8916";"0,8073";"0,4065"
"10,7600";"0,8932";"1,1982";"29,4237";"0,8932";"0,8089";"0,4073"
"10,7800";"0,8950";"1,1998";"29,4652";"0,8950";"0,8105";"0,4082"
"10,8000";"0,8967";"1,2013";"29,5020";"0,8967";"0,8121";"0,4090"
"10,8200";"0,8983";"1,2028";"29,5370";"0,8983";"0,8137";"0,4099"
"10,8400";"0,9000";"1,2043";"29,5756";"0,9000";"0,8153";"0,4108"
"10,8600";"0,9016";"1,2056";"29,6075";"0,9016";"0,8169";"0,4116"
"10,8800";"0,9033";"1,2069";"29,6393";"0,9033";"0,8185";"0,4125"
"10,9000";"0,9051";"1,2084";"29,6766";"0,9051";"0,8202";"0,4134"
"10,9200";"0,9067";"1,2100";"29,7136";"0,9067";"0,8217";"0,4143"
"10,9400";"0,9084";"1,2113";"29,7478";"0,9084";"0,8233";"0,4151"
"10,9600";"0,9100";"1,2127";"29,7808";"0,9100";"0,8249";"0,4159"
"10,9800";"0,9116";"1,2141";"29,8154";"0,9116";"0,8264";"0,4168"
"11,0000";"0,9133";"1,2155";"29,8509";"0,9133";"0,8279";"0,4176"
"11,0200";"0,9150";"1,2171";"29,8883";"0,9150";"0,8296";"0,4185"
"11,0400";"0,9166";"1,2184";"29,9213";"0,9166";"0,8311";"0,4193"
"11,0600";"0,9182";"1,2198";"29,9544";"0,9182";"0,8327";"0,4202"
"11,0800";"0,9199";"1,2211";"29,9880";"0,9199";"0,8343";"0,4211"
"11,1000";"0,9215";"1,2223";"30,0173";"0,9215";"0,8358";"0,4219"
"11,1200";"0,9232";"1,2237";"30,0506";"0,9232";"0,8374";"0,4228"
"11,1400";"0,9249";"1,2252";"30,0870";"0,9249";"0,8390";"0,4237"
"11,1600";"0,9265";"1,2265";"30,1199";"0,9265";"0,8406";"0,4245"
"11,1800";"0,9282";"1,2277";"30,1500";"0,9282";"0,8422";"0,4254"
"11,2000";"0,9299";"1,2291";"30,1838";"0,9299";"0,8438";"0,4262"
"11,2200";"0,9315";"1,2306";"30,2214";"0,9315";"0,8454";"0,4271"
"11,2400";"0,9333";"1,2323";"30,2611";"0,9333";"0,8470";"0,4280"
"11,2600";"0,9350";"1,2336";"30,2941";"0,9350";"0,8487";"0,4289"
"11,2800";"0,9366";"1,2349";"30,3252";"0,9366";"0,8502";"0,4297"
"11,3000";"0,9383";"1,2363";"30,3599";"0,9383";"0,8518";"0,4306"
"11,3200";"0,9399";"1,2376";"30,3934";"0,9399";"0,8534";"0,4314"
"11,3400";"0,9415";"1,2390";"30,4271";"0,9415";"0,8549";"0,4323"
"11,3600";"0,9433";"1,2404";"30,4612";"0,9433";"0,8566";"0,4332"
"11,3800";"0,9449";"1,2416";"30,4917";"0,9449";"0,8582";"0,4340"
"11,4000";"0,9466";"1,2429";"30,5235";"0,9466";"0,8598";"0,4349"
"11,4200";"0,9483";"1,2442";"30,5542";"0,9483";"0,8614";"0,4358"
"11,4400";"0,9499";"1,2456";"30,5892";"0,9499";"0,8630";"0,4366"
"11,4600";"0,9516";"1,2471";"30,6260";"0,9516";"0,8646";"0,4375"
"11,4800";"0,9534";"1,2486";"30,6628";"0,9534";"0,8663";"0,4384"
"11,5000";"0,9550";"1,2499";"30,6953";"0,9550";"0,8679";"0,4393"
"11,5200";"0,9567";"1,2512";"30,7269";"0,9567";"0,8695";"0,4402"
"11,5400";"0,9584";"1,2526";"30,7617";"0,9584";"0,8711";"0,4411"
"11,5600";"0,9600";"1,2540";"30,7946";"0,9600";"0,8727";"0,4419"
"11,5800";"0,9617";"1,2554";"30,8295";"0,9617";"0,8743";"0,4428"
"11,6000";"0,9634";"1,2568";"30,8630";"0,9634";"0,8760";"0,4437"
"11,6200";"0,9651";"1,2580";"30,8927";"0,9651";"0,8775";"0,4445"
"11,6400";"0,9667";"1,2592";"30,9235";"0,9667";"0,8791";"0,4454"
"11,6600";"0,9683";"1,2605";"30,9560";"0,9683";"0,8807";"0,4463"
"11,6800";"0,9699";"1,2617";"30,9845";"0,9699";"0,8822";"0,4471"
"11,7000";"0,9716";"1,2631";"31,0197";"0,9716";"0,8838";"0,4480"
"11,7200";"0,9733";"1,2645";"31,0542";"0,9733";"0,8855";"0,4489"
"11,7400";"0,9749";"1,2659";"31,0885";"0,9749";"0,8870";"0,4497"
"11,7600";"0,9766";"1,2672";"31,1199";"0,9766";"0,8887";"0,4506"
"11,7800";"0,9783";"1,2684";"31,1482";"0,9783";"0,8903";"0,4515"
"11,8000";"0,9798";"1,2696";"31,1771";"0,9798";"0,8918";"0,4523"
"11,8200";"0,9815";"1,2709";"31,2108";"0,9815";"0,8934";"0,4532"
"11,8400";"0,9832";"1,2722";"31,2423";"0,9832";"0,8951";"0,4541"
"11,8600";"0,9849";"1,2734";"31,2725";"0,9849";"0,8966";"0,4549"
"11,8800";"0,9866";"1,2747";"31,3032";"0,9866";"0,8983";"0,4558"
"11,9000";"0,9882";"1,2762";"31,3395";"0,9882";"0,8999";"0,4567"
"11,9200";"0,9899";"1,2773";"31,3672";"0,9899";"0,9014";"0,4576"
"11,9400";"0,9916";"1,2787";"31,4030";"0,9916";"0,9031";"0,4585"
"11,9600";"0,9933";"1,2801";"31,4356";"0,9933";"0,9048";"0,4593"
"11,9800";"0,9949";"1,2814";"31,4677";"0,9949";"0,9063";"0,4602"
"12,0000";"0,9966";"1,2826";"31,4988";"0,9966";"0,9080";"0,4611"
"12,0200";"0,9982";"1,2838";"31,5260";"0,9982";"0,9095";"0,4619"
"12,0400";"0,9999";"1,2852";"31,5608";"0,9999";"0,9111";"0,4628"
"12,0600";"1,0017";"1,2865";"31,5930";"1,0017";"0,9129";"0,4637"
"12,0800";"1,0033";"1,2878";"31,6259";"1,0033";"0,9145";"0,4646"
"12,1000";"1,0050";"1,2891";"31,6577";"1,0050";"0,9160";"0,4655"
"12,1200";"1,0067";"1,2905";"31,6904";"1,0067";"0,9177";"0,4664"
"12,1400";"1,0083";"1,2916";"31,7192";"1,0083";"0,9193";"0,4673"
"12,1600";"1,0100";"1,2929";"31,7497";"1,0100";"0,9209";"0,4681"
"12,1800";"1,0117";"1,2943";"31,7840";"1,0117";"0,9226";"0,4691"
"12,2000";"1,0133";"1,2955";"31,8140";"1,0133";"0,9241";"0,4699"
"12,2200";"1,0150";"1,2967";"31,8432";"1,0150";"0,9257";"0,4708"
"12,2400";"1,0167";"1,2979";"31,8739";"1,0167";"0,9274";"0,4717"
"12,2600";"1,0183";"1,2991";"31,9024";"1,0183";"0,9290";"0,4725"
"12,2800";"1,0200";"1,3005";"31,9368";"1,0200";"0,9306";"0,4734"
"12,3000";"1,0218";"1,3018";"31,9701";"1,0218";"0,9323";"0,4743"
"12,3200";"1,0234";"1,3031";"32,0000";"1,0234";"0,9338";"0,4752"
"12,3400";"1,0251";"1,3041";"32,0249";"1,0251";"0,9355";"0,4761"
"12,3600";"1,0267";"1,3053";"32,0554";"1,0267";"0,9371";"0,4770"
"12,3800";"1,0282";"1,3065";"32,0856";"1,0282";"0,9386";"0,4778"
"12,4000";"1,0299";"1,3079";"32,1182";"1,0299";"0,9402";"0,4787"
"12,4200";"1,0316";"1,3090";"32,1453";"1,0316";"0,9419";"0,4796"
"12,4400";"1,0333";"1,3102";"32,1750";"1,0333";"0,9435";"0,4805"
"12,4600";"1,0350";"1,3116";"32,2092";"1,0350";"0,9451";"0,4814"
"12,4800";"1,0366";"1,3126";"32,2340";"1,0366";"0,9467";"0,4822"
"12,5000";"1,0381";"1,3139";"32,2651";"1,0381";"0,9482";"0,4830"
"12,5200";"1,0398";"1,3150";"32,2928";"1,0398";"0,9498";"0,4839"
"12,5400";"1,0415";"1,3162";"32,3224";"1,0415";"0,9515";"0,4848"
"12,5600";"1,0432";"1,3175";"32,3536";"1,0432";"0,9531";"0,4857"
"12,5800";"1,0449";"1,3188";"32,3864";"1,0449";"0,9547";"0,4866"
"12,6000";"1,0465";"1,3200";"32,4155";"1,0465";"0,9564";"0,4875"
"12,6200";"1,0482";"1,3213";"32,4472";"1,0482";"0,9580";"0,4884"
"12,6400";"1,0500";"1,3227";"32,4816";"1,0500";"0,9597";"0,4893"
"12,6600";"1,0516";"1,3237";"32,5072";"1,0516";"0,9613";"0,4902"
"12,6800";"1,0533";"1,3249";"32,5362";"1,0533";"0,9629";"0,4911"
"12,7000";"1,0549";"1,3262";"32,5673";"1,0549";"0,9645";"0,4919"
"12,7200";"1,0566";"1,3272";"32,5934";"1,0566";"0,9661";"0,4928"
"12,7400";"1,0582";"1,3286";"32,6260";"1,0582";"0,9678";"0,4937"
"12,7600";"1,0600";"1,3298";"32,6564";"1,0600";"0,9695";"0,4946"
"12,7800";"1,0616";"1,3311";"32,6876";"1,0616";"0,9710";"0,4955"
"12,8000";"1,0633";"1,3323";"32,7172";"1,0633";"0,9726";"0,4964"
"12,8200";"1,0649";"1,3333";"32,7418";"1,0649";"0,9743";"0,4973"
"12,8400";"1,0666";"1,3344";"32,7698";"1,0666";"0,9759";"0,4982"
"12,8600";"1,0683";"1,3359";"32,8055";"1,0683";"0,9776";"0,4991"
