Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"12,8800";"1,0700";"1,3589";"33,2685";"1,0700";"0,9719";"0,4837"
"12,9000";"1,0718";"1,3602";"33,2992";"1,0718";"0,9735";"0,4847"
"12,9200";"1,0734";"1,3614";"33,3286";"1,0734";"0,9751";"0,4856"
"12,9400";"1,0751";"1,3627";"33,3612";"1,0751";"0,9767";"0,4866"
"12,9600";"1,0768";"1,3639";"33,3910";"1,0768";"0,9784";"0,4875"
"12,9800";"1,0784";"1,3650";"33,4179";"1,0784";"0,9799";"0,4883"
"13,0000";"1,0801";"1,3663";"33,4484";"1,0801";"0,9816";"0,4893"
"13,0200";"1,0819";"1,3676";"33,4798";"1,0819";"0,9832";"0,4902"
"13,0400";"1,0835";"1,3686";"33,5044";"1,0835";"0,9848";"0,4912"
"13,0600";"1,0852";"1,3698";"33,5357";"1,0852";"0,9864";"0,4920"
"13,0800";"1,0868";"1,3710";"33,5642";"1,0868";"0,9880";"0,4929"
"13,1000";"1,0885";"1,3723";"33,5949";"1,0885";"0,9896";"0,4937"
"13,1200";"1,0902";"1,3737";"33,6303";"1,0902";"0,9913";"0,4946"
"13,1400";"1,0919";"1,3748";"33,6582";"1,0919";"0,9929";"0,4954"
"13,1600";"1,0935";"1,3758";"33,6825";"1,0935";"0,9945";"0,4963"
"13,1800";"1,0952";"1,3769";"33,7087";"1,0952";"0,9961";"0,4971"
"13,2000";"1,0968";"1,3780";"33,7343";"1,0968";"0,9976";"0,4980"
"13,2200";"1,0984";"1,3792";"33,7646";"1,0984";"0,9992";"0,4988"
"13,2400";"1,1001";"1,3806";"33,7985";"1,1001";"1,0008";"0,4998"
"13,2600";"1,1018";"1,3816";"33,8229";"1,1018";"1,0024";"0,5008"
"13,2800";"1,1034";"1,3827";"33,8507";"1,1034";"1,0040";"0,5018"
"13,3000";"1,1051";"1,3838";"33,8786";"1,1051";"1,0057";"0,5028"
"13,3200";"1,1067";"1,3849";"33,9051";"1,1067";"1,0073";"0,5040"
"13,3400";"1,1083";"1,3860";"33,9320";"1,1083";"1,0088";"0,5053"
"13,3600";"1,1100";"1,3871";"33,9592";"1,1100";"1,0105";"0,5064"
"13,3800";"1,1117";"1,3882";"33,9861";"1,1117";"1,0121";"0,5070"
"13,4000";"1,1134";"1,3895";"34,0178";"1,1134";"1,0137";"0,5076"
"13,4200";"1,1151";"1,3907";"34,0461";"1,1151";"1,0153";"0,5083"
"13,4400";"1,1167";"1,3917";"34,0711";"1,1167";"1,0169";"0,5093"
"13,4600";"1,1184";"1,3929";"34,0992";"1,1184";"1,0185";"0,5103"
"13,4800";"1,1201";"1,3941";"34,1307";"1,1201";"1,0202";"0,5114"
"13,5000";"1,1218";"1,3953";"34,1583";"1,1218";"1,0218";"0,5122"
"13,5200";"1,1234";"1,3965";"34,1885";"1,1234";"1,0234";"0,5129"
"13,5400";"1,1251";"1,3976";"34,2145";"1,1251";"1,0250";"0,5135"
"13,5600";"1,1267";"1,3986";"34,2388";"1,1267";"1,0266";"0,5140"
"13,5800";"1,1284";"1,3998";"34,2696";"1,1284";"1,0282";"0,5147"
"13,6000";"1,1302";"1,4010";"34,2989";"1,1302";"1,0299";"0,5157"
"13,6200";"1,1318";"1,4021";"34,3259";"1,1318";"1,0315";"0,5167"
"13,6400";"1,1335";"1,4033";"34,3553";"1,1335";"1,0331";"0,5178"
"13,6600";"1,1351";"1,4045";"34,3838";"1,1351";"1,0348";"0,5189"
"13,6800";"1,1368";"1,4054";"34,4066";"1,1368";"1,0364";"0,5198"
"13,7000";"1,1385";"1,4066";"34,4350";"1,1385";"1,0380";"0,5207"
"13,7200";"1,1402";"1,4078";"34,4663";"1,1402";"1,0397";"0,5215"
"13,7400";"1,1418";"1,4088";"34,4903";"1,1418";"1,0412";"0,5223"
"13,7600";"1,1435";"1,4099";"34,5167";"1,1435";"1,0428";"0,5233"
"13,7800";"1,1452";"1,4110";"34,5426";"1,1452";"1,0445";"0,5242"
"13,8000";"1,1468";"1,4120";"34,5673";"1,1468";"1,0461";"0,5251"
"13,8200";"1,1486";"1,4133";"34,5986";"1,1486";"1,0478";"0,5261"
"13,8400";"1,1502";"1,4145";"34,6285";"1,1502";"1,0494";"0,5270"
"13,8600";"1,1519";"1,4157";"34,6578";"1,1519";"1,0510";"0,5277"
"13,8800";"1,1535";"1,4167";"34,6831";"1,1535";"1,0526";"0,5285"
"13,9000";"1,1551";"1,4176";"34,7051";"1,1551";"1,0542";"0,5294"
"13,9200";"1,1567";"1,4186";"34,7297";"1,1567";"1,0557";"0,5303"
"13,9400";"1,1584";"1,4198";"34,7590";"1,1584";"1,0574";"0,5313"
"13,9600";"1,1601";"1,4208";"34,7845";"1,1601";"1,0590";"0,5323"
"13,9800";"1,1618";"1,4219";"34,8105";"1,1618";"1,0606";"0,5332"
"14,0000";"1,1634";"1,4229";"34,8350";"1,1634";"1,0623";"0,5341"
"14,0200";"1,1650";"1,4238";"34,8577";"1,1650";"1,0638";"0,5350"
"14,0400";"1,1666";"1,4250";"34,8852";"1,1666";"1,0654";"0,5360"
"14,0600";"1,1683";"1,4260";"34,9117";"1,1683";"1,0671";"0,5368"
"14,0800";"1,1700";"1,4272";"34,9391";"1,1700";"1,0687";"0,5377"
"14,1000";"1,1717";"1,4282";"34,9639";"1,1717";"1,0703";"0,5385"
"14,1200";"1,1734";"1,4292";"34,9897";"1,1734";"1,0720";"0,5395"
"14,1400";"1,1750";"1,4304";"35,0175";"1,1750";"1,0736";"0,5404"
"14,1600";"1,1767";"1,4316";"35,0469";"1,1767";"1,0752";"0,5413"
"14,1800";"1,1785";"1,4328";"35,0777";"1,1785";"1,0770";"0,5423"
"14,2000";"1,1801";"1,4338";"35,1017";"1,1801";"1,0785";"0,5432"
"14,2200";"1,1817";"1,4347";"35,1248";"1,1817";"1,0801";"0,5442"
"14,2400";"1,1834";"1,4356";"35,1464";"1,1834";"1,0818";"0,5452"
"14,2600";"1,1850";"1,4367";"35,1720";"1,1850";"1,0834";"0,5461"
"14,2800";"1,1868";"1,4379";"35,2032";"1,1868";"1,0850";"0,5471"
"14,3000";"1,1885";"1,4391";"35,2312";"1,1885";"1,0867";"0,5480"
"14,3200";"1,1901";"1,4400";"35,2527";"1,1901";"1,0883";"0,5488"
"14,3400";"1,1918";"1,4408";"35,2724";"1,1918";"1,0899";"0,5497"
"14,3600";"1,1934";"1,4419";"35,3003";"1,1934";"1,0916";"0,5505"
"14,3800";"1,1951";"1,4431";"35,3281";"1,1951";"1,0932";"0,5514"
"14,4000";"1,1968";"1,4443";"35,3579";"1,1968";"1,0949";"0,5524"
"14,4200";"1,1985";"1,4453";"35,3837";"1,1985";"1,0965";"0,5533"
"14,4400";"1,2001";"1,4464";"35,4099";"1,2001";"1,0981";"0,5542"
"14,4600";"1,2018";"1,4473";"35,4332";"1,2018";"1,0998";"0,5552"
"14,4800";"1,2035";"1,4483";"35,4567";"1,2035";"1,1014";"0,5561"
"14,5000";"1,2052";"1,4494";"35,4836";"1,2052";"1,1030";"0,5571"
"14,5200";"1,2069";"1,4505";"35,5094";"1,2069";"1,1048";"0,5581"
"14,5400";"1,2086";"1,4514";"35,5323";"1,2086";"1,1064";"0,5591"
"14,5600";"1,2102";"1,4524";"35,5569";"1,2102";"1,1080";"0,5600"
"14,5800";"1,2119";"1,4534";"35,5807";"1,2119";"1,1096";"0,5609"
"14,6000";"1,2134";"1,4543";"35,6044";"1,2134";"1,1111";"0,5618"
"14,6200";"1,2150";"1,4553";"35,6268";"1,2150";"1,1127";"0,5627"
"14,6400";"1,2168";"1,4564";"35,6545";"1,2168";"1,1144";"0,5637"
"14,6600";"1,2184";"1,4574";"35,6784";"1,2184";"1,1160";"0,5646"
"14,6800";"1,2201";"1,4585";"35,7058";"1,2201";"1,1176";"0,5655"
"14,7000";"1,2217";"1,4594";"35,7272";"1,2217";"1,1193";"0,5665"
"14,7200";"1,2233";"1,4603";"35,7494";"1,2233";"1,1208";"0,5674"
"14,7400";"1,2250";"1,4615";"35,7790";"1,2250";"1,1225";"0,5683"
"14,7600";"1,2267";"1,4624";"35,8026";"1,2267";"1,1242";"0,5692"
"14,7800";"1,2284";"1,4632";"35,8217";"1,2284";"1,1258";"0,5702"
"14,8000";"1,2300";"1,4644";"35,8513";"1,2300";"1,1274";"0,5711"
"14,8200";"1,2317";"1,4655";"35,8768";"1,2317";"1,1291";"0,5721"
"14,8400";"1,2334";"1,4662";"35,8958";"1,2334";"1,1307";"0,5730"
"14,8600";"1,2351";"1,4674";"35,9230";"1,2351";"1,1323";"0,5740"
"14,8800";"1,2368";"1,4685";"35,9513";"1,2368";"1,1341";"0,5749"
"14,9000";"1,2384";"1,4695";"35,9755";"1,2384";"1,1356";"0,5758"
"14,9200";"1,2401";"1,4703";"35,9956";"1,2401";"1,1372";"0,5767"
"14,9400";"1,2417";"1,4710";"36,0117";"1,2417";"1,1389";"0,5777"
"14,9600";"1,2433";"1,4721";"36,0386";"1,2433";"1,1405";"0,5785"
"14,9800";"1,2451";"1,4732";"36,0651";"1,2451";"1,1422";"0,5794"
"15,0000";"1,2468";"1,4743";"36,0928";"1,2468";"1,1439";"0,5804"
"15,0200";"1,2484";"1,4754";"36,1209";"1,2484";"1,1455";"0,5813"
"15,0400";"1,2501";"1,4764";"36,1445";"1,2501";"1,1471";"0,5822"
"15,0600";"1,2518";"1,4772";"36,1636";"1,2518";"1,1488";"0,5831"
"15,0800";"1,2534";"1,4782";"36,1876";"1,2534";"1,1504";"0,5841"
"15,1000";"1,2552";"1,4793";"36,2166";"1,2552";"1,1521";"0,5850"
"15,1200";"1,2568";"1,4803";"36,2401";"1,2568";"1,1538";"0,5859"
"15,1400";"1,2585";"1,4812";"36,2624";"1,2585";"1,1554";"0,5868"
"15,1600";"1,2602";"1,4821";"36,2845";"1,2602";"1,1570";"0,5878"
"15,1800";"1,2618";"1,4830";"36,3063";"1,2618";"1,1586";"0,5887"
"15,2000";"1,2635";"1,4840";"36,3300";"1,2635";"1,1603";"0,5896"
"15,2200";"1,2652";"1,4851";"36,3569";"1,2652";"1,1620";"0,5906"
"15,2400";"1,2669";"1,4860";"36,3802";"1,2669";"1,1636";"0,5915"
"15,2600";"1,2685";"1,4871";"36,4056";"1,2685";"1,1652";"0,5924"
"15,2800";"1,2702";"1,4881";"36,4311";"1,2702";"1,1669";"0,5934"
"15,3000";"1,2717";"1,4888";"36,4489";"1,2717";"1,1684";"0,5944"
"15,3200";"1,2734";"1,4899";"36,4744";"1,2734";"1,1701";"0,5955"
"15,3400";"1,2751";"1,4910";"36,5029";"1,2751";"1,1718";"0,5966"
"15,3600";"1,2768";"1,4920";"36,5259";"1,2768";"1,1734";"0,5977"
"15,3800";"1,2784";"1,4927";"36,5435";"1,2784";"1,1750";"0,5988"
"15,4000";"1,2801";"1,4934";"36,5615";"1,2801";"1,1767";"0,5999"
"15,4200";"1,2817";"1,4944";"36,5843";"1,2817";"1,1783";"0,6008"
"15,4400";"1,2833";"1,4953";"36,6075";"1,2833";"1,1799";"0,6017"
"15,4600";"1,2850";"1,4963";"36,6307";"1,2850";"1,1816";"0,6028"
"15,4800";"1,2867";"1,4972";"36,6545";"1,2867";"1,1832";"0,6038"
"15,5000";"1,2883";"1,4982";"36,6771";"1,2883";"1,1849";"0,6049"
"15,5200";"1,2900";"1,4990";"36,6973";"1,2900";"1,1865";"0,6059"
"15,5400";"1,2917";"1,4999";"36,7197";"1,2917";"1,1882";"0,6069"
"15,5600";"1,2934";"1,5008";"36,7427";"1,2934";"1,1899";"0,6080"
"15,5800";"1,2951";"1,5020";"36,7701";"1,2951";"1,1915";"0,6092"
"15,6000";"1,2967";"1,5030";"36,7947";"1,2967";"1,1931";"0,6101"
"15,6200";"1,2984";"1,5037";"36,8120";"1,2984";"1,1948";"0,6109"
"15,6400";"1,3001";"1,5045";"36,8334";"1,3001";"1,1965";"0,6116"
"15,6600";"1,3017";"1,5056";"36,8586";"1,3017";"1,1981";"0,6123"
"15,6800";"1,3034";"1,5066";"36,8845";"1,3034";"1,1998";"0,6131"
"15,7000";"1,3051";"1,5075";"36,9052";"1,3051";"1,2014";"0,6137"
"15,7200";"1,3068";"1,5084";"36,9267";"1,3068";"1,2030";"0,6141"
"15,7400";"1,3085";"1,5094";"36,9515";"1,3085";"1,2047";"0,6147"
"15,7600";"1,3101";"1,5102";"36,9714";"1,3101";"1,2064";"0,6157"
"15,7800";"1,3117";"1,5110";"36,9921";"1,3117";"1,2080";"0,6166"
"15,8000";"1,3135";"1,5121";"37,0178";"1,3135";"1,2097";"0,6177"
"15,8200";"1,3152";"1,5130";"37,0397";"1,3152";"1,2113";"0,6186"
"15,8400";"1,3168";"1,5139";"37,0622";"1,3168";"1,2130";"0,6195"
"15,8600";"1,3185";"1,5147";"37,0828";"1,3185";"1,2146";"0,6204"
"15,8800";"1,3202";"1,5155";"37,1013";"1,3201";"1,2163";"0,6213"
"15,9000";"1,3219";"1,5166";"37,1298";"1,3219";"1,2180";"0,6222"
"15,9200";"1,3236";"1,5176";"37,1526";"1,3236";"1,2197";"0,6232"
"15,9400";"1,3252";"1,5184";"37,1738";"1,3252";"1,2213";"0,6241"
"15,9600";"1,3268";"1,5194";"37,1970";"1,3268";"1,2229";"0,6250"
"15,9800";"1,3285";"1,5202";"37,2180";"1,3285";"1,2246";"0,6258"
"16,0000";"1,3301";"1,5211";"37,2387";"1,3301";"1,2261";"0,6268"
"16,0200";"1,3317";"1,5219";"37,2591";"1,3317";"1,2278";"0,6278"
"16,0400";"1,3335";"1,5229";"37,2819";"1,3335";"1,2295";"0,6288"
"16,0600";"1,3351";"1,5236";"37,3000";"1,3351";"1,2311";"0,6296"
"16,0800";"1,3367";"1,5244";"37,3205";"1,3367";"1,2327";"0,6305"
"16,1000";"1,3384";"1,5254";"37,3444";"1,3384";"1,2344";"0,6313"
"16,1200";"1,3400";"1,5263";"37,3666";"1,3400";"1,2359";"0,6323"
"16,1400";"1,3417";"1,5271";"37,3855";"1,3417";"1,2376";"0,6334"
"16,1600";"1,3434";"1,5280";"37,4073";"1,3434";"1,2393";"0,6346"
"16,1800";"1,3450";"1,5288";"37,4272";"1,3450";"1,2409";"0,6356"
"16,2000";"1,3467";"1,5296";"37,4478";"1,3467";"1,2426";"0,6363"
"16,2200";"1,3484";"1,5304";"37,4663";"1,3484";"1,2443";"0,6370"
"16,2400";"1,3500";"1,5313";"37,4893";"1,3500";"1,2459";"0,6379"
"16,2600";"1,3517";"1,5324";"37,5155";"1,3517";"1,2476";"0,6389"
"16,2800";"1,3534";"1,5333";"37,5371";"1,3534";"1,2493";"0,6398"
"16,3000";"1,3550";"1,5341";"37,5567";"1,3550";"1,2509";"0,6407"
"16,3200";"1,3567";"1,5350";"37,5799";"1,3567";"1,2526";"0,6417"
"16,3400";"1,3584";"1,5358";"37,5991";"1,3584";"1,2542";"0,6427"
"16,3600";"1,3600";"1,5367";"37,6197";"1,3600";"1,2559";"0,6436"
"16,3800";"1,3618";"1,5375";"37,6397";"1,3618";"1,2576";"0,6445"
"16,4000";"1,3634";"1,5384";"37,6613";"1,3634";"1,2593";"0,6456"
"16,4200";"1,3651";"1,5393";"37,6848";"1,3651";"1,2609";"0,6467"
"16,4400";"1,3668";"1,5402";"37,7053";"1,3668";"1,2626";"0,6481"
"16,4600";"1,3684";"1,5410";"37,7258";"1,3684";"1,2642";"0,6492"
"16,4800";"1,3701";"1,5420";"37,7514";"1,3701";"1,2659";"0,6504"
"16,5000";"1,3718";"1,5428";"37,7699";"1,3718";"1,2676";"0,6516"
"16,5200";"1,3735";"1,5437";"37,7911";"1,3735";"1,2693";"0,6527"
"16,5400";"1,3751";"1,5447";"37,8164";"1,3751";"1,2710";"0,6539"
"16,5600";"1,3768";"1,5455";"37,8356";"1,3768";"1,2727";"0,6552"
"16,5800";"1,3785";"1,5462";"37,8533";"1,3785";"1,2743";"0,6565"
"16,6000";"1,3802";"1,5473";"37,8795";"1,3802";"1,2760";"0,6577"
"16,6200";"1,3819";"1,5482";"37,9017";"1,3819";"1,2777";"0,6587"
"16,6400";"1,3835";"1,5487";"37,9153";"1,3835";"1,2793";"0,6596"
"16,6600";"1,3852";"1,5494";"37,9323";"1,3852";"1,2810";"0,6605"
"16,6800";"1,3868";"1,5503";"37,9532";"1,3868";"1,2826";"0,6613"
"16,7000";"1,3884";"1,5510";"37,9715";"1,3884";"1,2842";"0,6620"
"16,7200";"1,3901";"1,5521";"37,9975";"1,3901";"1,2859";"0,6627"
"16,7400";"1,3918";"1,5529";"38,0182";"1,3918";"1,2876";"0,6634"
"16,7600";"1,3934";"1,5536";"38,0350";"1,3934";"1,2892";"0,6643"
"16,7800";"1,3951";"1,5545";"38,0565";"1,3951";"1,2909";"0,6654"
"16,8000";"1,3967";"1,5551";"38,0713";"1,3967";"1,2925";"0,6665"
"16,8200";"1,3983";"1,5558";"38,0873";"1,3983";"1,2941";"0,6675"
"16,8400";"1,4000";"1,5567";"38,1096";"1,4000";"1,2958";"0,6683"
"16,8600";"1,4017";"1,5577";"38,1337";"1,4017";"1,2975";"0,6690"
"16,8800";"1,4033";"1,5585";"38,1548";"1,4033";"1,2991";"0,6698"
"16,9000";"1,4050";"1,5593";"38,1752";"1,4050";"1,3008";"0,6706"
"16,9200";"1,4067";"1,5602";"38,1952";"1,4067";"1,3024";"0,6712"
"16,9400";"1,4083";"1,5610";"38,2149";"1,4083";"1,3041";"0,6718"
"16,9600";"1,4101";"1,5620";"38,2396";"1,4101";"1,3058";"0,6727"
"16,9800";"1,4118";"1,5628";"38,2588";"1,4118";"1,3075";"0,6735"
"17,0000";"1,4134";"1,5634";"38,2742";"1,4134";"1,3091";"0,6744"
"17,0200";"1,4150";"1,5642";"38,2939";"1,4150";"1,3108";"0,6754"
"17,0400";"1,4167";"1,5648";"38,3096";"1,4167";"1,3124";"0,6763"
"17,0600";"1,4184";"1,5656";"38,3279";"1,4184";"1,3141";"0,6772"
"17,0800";"1,4201";"1,5666";"38,3529";"1,4201";"1,3159";"0,6782"
"17,1000";"1,4218";"1,5674";"38,3733";"1,4218";"1,3175";"0,6792"
"17,1200";"1,4234";"1,5682";"38,3924";"1,4234";"1,3192";"0,6803"
"17,1400";"1,4251";"1,5693";"38,4179";"1,4251";"1,3209";"0,6814"
"17,1600";"1,4267";"1,5700";"38,4361";"1,4267";"1,3226";"0,6826"
"17,1800";"1,4284";"1,5707";"38,4535";"1,4284";"1,3242";"0,6838"
"17,2000";"1,4302";"1,5716";"38,4740";"1,4302";"1,3260";"0,6849"
"17,2200";"1,4318";"1,5725";"38,4978";"1,4318";"1,3276";"0,6860"
"17,2400";"1,4335";"1,5733";"38,5157";"1,4335";"1,3293";"0,6869"
"17,2600";"1,4352";"1,5739";"38,5303";"1,4352";"1,3310";"0,6880"
"17,2800";"1,4368";"1,5745";"38,5464";"1,4368";"1,3327";"0,6889"
"17,3000";"1,4385";"1,5753";"38,5662";"1,4385";"1,3344";"0,6900"
"17,3200";"1,4402";"1,5763";"38,5895";"1,4402";"1,3361";"0,6911"
"17,3400";"1,4418";"1,5770";"38,6074";"1,4418";"1,3377";"0,6920"
"17,3600";"1,4435";"1,5778";"38,6260";"1,4435";"1,3394";"0,6929"
"17,3800";"1,4451";"1,5784";"38,6423";"1,4451";"1,3410";"0,6938"
"17,4000";"1,4467";"1,5792";"38,6608";"1,4467";"1,3426";"0,6946"
"17,4200";"1,4484";"1,5801";"38,6837";"1,4484";"1,3444";"0,6956"
"17,4400";"1,4501";"1,5810";"38,7055";"1,4501";"1,3461";"0,6964"
"17,4600";"1,4517";"1,5816";"38,7200";"1,4517";"1,3477";"0,6973"
"17,4800";"1,4534";"1,5823";"38,7371";"1,4534";"1,3494";"0,6982"
"17,5000";"1,4551";"1,5830";"38,7552";"1,4550";"1,3510";"0,6991"
"17,5200";"1,4566";"1,5838";"38,7735";"1,4566";"1,3526";"0,6999"
"17,5400";"1,4583";"1,5845";"38,7898";"1,4583";"1,3543";"0,7009"
"17,5600";"1,4600";"1,5852";"38,8080";"1,4600";"1,3560";"0,7019"
"17,5800";"1,4617";"1,5860";"38,8285";"1,4617";"1,3577";"0,7030"
"17,6000";"1,4634";"1,5868";"38,8480";"1,4634";"1,3594";"0,7039"
"17,6200";"1,4650";"1,5875";"38,8640";"1,4650";"1,3611";"0,7047"
"17,6400";"1,4667";"1,5883";"38,8841";"1,4667";"1,3628";"0,7056"
"17,6600";"1,4685";"1,5893";"38,9085";"1,4685";"1,3646";"0,7066"
"17,6800";"1,4701";"1,5901";"38,9273";"1,4701";"1,3662";"0,7075"
"17,7000";"1,4717";"1,5908";"38,9446";"1,4717";"1,3679";"0,7085"
"17,7200";"1,4734";"1,5916";"38,9642";"1,4734";"1,3696";"0,7095"
"17,7400";"1,4750";"1,5923";"38,9828";"1,4750";"1,3712";"0,7105"
"17,7600";"1,4767";"1,5932";"39,0029";"1,4767";"1,3729";"0,7116"
"17,7800";"1,4785";"1,5939";"39,0223";"1,4785";"1,3747";"0,7126"
"17,8000";"1,4801";"1,5947";"39,0408";"1,4801";"1,3763";"0,7133"
"17,8200";"1,4818";"1,5954";"39,0589";"1,4818";"1,3780";"0,7140"
"17,8400";"1,4834";"1,5961";"39,0759";"1,4834";"1,3797";"0,7149"
"17,8600";"1,4851";"1,5968";"39,0921";"1,4851";"1,3813";"0,7160"
"17,8800";"1,4868";"1,5975";"39,1087";"1,4868";"1,3830";"0,7172"
"17,9000";"1,4885";"1,5982";"39,1262";"1,4885";"1,3848";"0,7183"
"17,9200";"1,4901";"1,5991";"39,1496";"1,4901";"1,3864";"0,7194"
"17,9400";"1,4918";"1,5999";"39,1682";"1,4918";"1,3881";"0,7204"
"17,9600";"1,4935";"1,6006";"39,1856";"1,4935";"1,3898";"0,7214"
"17,9800";"1,4951";"1,6014";"39,2051";"1,4951";"1,3915";"0,7223"
"18,0000";"1,4969";"1,6022";"39,2236";"1,4969";"1,3932";"0,7231"
"18,0200";"1,4986";"1,6028";"39,2397";"1,4986";"1,3949";"0,7238"
"18,0400";"1,5002";"1,6035";"39,2562";"1,5002";"1,3966";"0,7246"
"18,0600";"1,5019";"1,6044";"39,2779";"1,5019";"1,3982";"0,7256"
"18,0800";"1,5035";"1,6049";"39,2906";"1,5035";"1,3999";"0,7267"
"18,1000";"1,5051";"1,6056";"39,3082";"1,5051";"1,4015";"0,7278"
"18,1200";"1,5068";"1,6065";"39,3296";"1,5068";"1,4032";"0,7291"
"18,1400";"1,5084";"1,6071";"39,3454";"1,5084";"1,4049";"0,7303"
"18,1600";"1,5101";"1,6077";"39,3599";"1,5101";"1,4066";"0,7313"
"18,1800";"1,5118";"1,6084";"39,3762";"1,5118";"1,4083";"0,7322"
"18,2000";"1,5134";"1,6090";"39,3909";"1,5134";"1,4100";"0,7332"
"18,2200";"1,5150";"1,6097";"39,4088";"1,5150";"1,4116";"0,7341"
"18,2400";"1,5167";"1,6106";"39,4290";"1,5167";"1,4133";"0,7351"
"18,2600";"1,5183";"1,6114";"39,4500";"1,5183";"1,4150";"0,7359"
"18,2800";"1,5200";"1,6121";"39,4659";"1,5200";"1,4167";"0,7369"
"18,3000";"1,5217";"1,6127";"39,4826";"1,5217";"1,4184";"0,7380"
"18,3200";"1,5234";"1,6135";"39,5019";"1,5234";"1,4201";"0,7390"
"18,3400";"1,5250";"1,6143";"39,5212";"1,5250";"1,4218";"0,7401"
"18,3600";"1,5268";"1,6152";"39,5427";"1,5268";"1,4236";"0,7411"
"18,3800";"1,5284";"1,6157";"39,5555";"1,5284";"1,4252";"0,7419"
"18,4000";"1,5301";"1,6163";"39,5690";"1,5301";"1,4269";"0,7426"
"18,4200";"1,5317";"1,6170";"39,5878";"1,5317";"1,4285";"0,7434"
"18,4400";"1,5334";"1,6177";"39,6033";"1,5334";"1,4302";"0,7443"
"18,4600";"1,5351";"1,6184";"39,6219";"1,5351";"1,4319";"0,7451"
"18,4800";"1,5368";"1,6192";"39,6412";"1,5368";"1,4337";"0,7458"
"18,5000";"1,5384";"1,6201";"39,6628";"1,5384";"1,4354";"0,7466"
"18,5200";"1,5401";"1,6207";"39,6771";"1,5401";"1,4371";"0,7477"
"18,5400";"1,5418";"1,6212";"39,6902";"1,5418";"1,4388";"0,7489"
"18,5600";"1,5434";"1,6220";"39,7083";"1,5434";"1,4404";"0,7498"
"18,5800";"1,5451";"1,6228";"39,7294";"1,5451";"1,4422";"0,7506"
"18,6000";"1,5469";"1,6236";"39,7470";"1,5469";"1,4439";"0,7514"
"18,6200";"1,5485";"1,6243";"39,7661";"1,5485";"1,4456";"0,7524"
"18,6400";"1,5502";"1,6250";"39,7813";"1,5502";"1,4473";"0,7534"
"18,6600";"1,5518";"1,6254";"39,7915";"1,5518";"1,4490";"0,7543"
"18,6800";"1,5535";"1,6261";"39,8094";"1,5535";"1,4507";"0,7552"
"18,7000";"1,5552";"1,6270";"39,8313";"1,5552";"1,4524";"0,7558"
"18,7200";"1,5569";"1,6277";"39,8485";"1,5569";"1,4541";"0,7564"
"18,7400";"1,5585";"1,6285";"39,8694";"1,5585";"1,4558";"0,7570"
"18,7600";"1,5602";"1,6291";"39,8834";"1,5602";"1,4575";"0,7578"
"18,7800";"1,5618";"1,6297";"39,8964";"1,5618";"1,4591";"0,7587"
"18,8000";"1,5634";"1,6304";"39,9137";"1,5634";"1,4607";"0,7596"
"18,8200";"1,5651";"1,6311";"39,9309";"1,5651";"1,4625";"0,7607"
"18,8400";"1,5668";"1,6316";"39,9440";"1,5668";"1,4642";"0,7616"
"18,8600";"1,5684";"1,6323";"39,9622";"1,5684";"1,4659";"0,7626"
"18,8800";"1,5701";"1,6331";"39,9818";"1,5701";"1,4676";"0,7637"
"18,9000";"1,5717";"1,6336";"39,9924";"1,5717";"1,4692";"0,7646"
"18,9200";"1,5733";"1,6341";"40,0045";"1,5733";"1,4709";"0,7655"
"18,9400";"1,5750";"1,6347";"40,0210";"1,5750";"1,4726";"0,7666"
"18,9600";"1,5767";"1,6355";"40,0388";"1,5767";"1,4743";"0,7675"
"18,9800";"1,5783";"1,6362";"40,0574";"1,5783";"1,4760";"0,7684"
"19,0000";"1,5800";"1,6369";"40,0726";"1,5800";"1,4777";"0,7695"
"19,0200";"1,5817";"1,6374";"40,0871";"1,5817";"1,4794";"0,7704"
"19,0400";"1,5834";"1,6383";"40,1090";"1,5834";"1,4811";"0,7715"
"19,0600";"1,5851";"1,6390";"40,1261";"1,5851";"1,4829";"0,7725"
"19,0800";"1,5867";"1,6395";"40,1363";"1,5867";"1,4845";"0,7735"
"19,1000";"1,5884";"1,6402";"40,1544";"1,5884";"1,4862";"0,7747"
"19,1200";"1,5901";"1,6409";"40,1722";"1,5901";"1,4880";"0,7759"
"19,1400";"1,5917";"1,6416";"40,1884";"1,5917";"1,4896";"0,7769"
"19,1600";"1,5934";"1,6422";"40,2037";"1,5934";"1,4914";"0,7779"
"19,1800";"1,5951";"1,6430";"40,2221";"1,5951";"1,4931";"0,7790"
"19,2000";"1,5968";"1,6435";"40,2359";"1,5968";"1,4948";"0,7801"
"19,2200";"1,5985";"1,6441";"40,2504";"1,5985";"1,4966";"0,7811"
"19,2400";"1,6001";"1,6449";"40,2705";"1,6001";"1,4983";"0,7821"
"19,2600";"1,6017";"1,6456";"40,2867";"1,6017";"1,4999";"0,7830"
"19,2610";"1,6018";"1,6456";"40,2876";"1,6018";"1,5000";"0,7830"
"19,2620";"1,6019";"1,6457";"40,2884";"1,6019";"1,5001";"0,7831"
"19,2820";"1,6036";"1,6464";"40,3053";"1,6036";"1,5019";"0,7839"
