Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"12,8800";"1,0702";"1,2907";"31,5832";"1,0702";"0,9887";"0,5458"
"12,9000";"1,0718";"1,2919";"31,6113";"1,0718";"0,9904";"0,5468"
"12,9200";"1,0735";"1,2932";"31,6436";"1,0735";"0,9920";"0,5477"
"12,9400";"1,0752";"1,2942";"31,6680";"1,0752";"0,9937";"0,5486"
"12,9600";"1,0768";"1,2954";"31,6968";"1,0768";"0,9953";"0,5496"
"12,9800";"1,0785";"1,2966";"31,7258";"1,0785";"0,9970";"0,5505"
"13,0000";"1,0802";"1,2976";"31,7520";"1,0802";"0,9987";"0,5515"
"13,0200";"1,0819";"1,2988";"31,7809";"1,0819";"1,0003";"0,5524"
"13,0400";"1,0836";"1,2998";"31,8042";"1,0835";"1,0020";"0,5534"
"13,0600";"1,0852";"1,3011";"31,8356";"1,0852";"1,0036";"0,5544"
"13,0800";"1,0868";"1,3021";"31,8607";"1,0868";"1,0052";"0,5554"
"13,1000";"1,0886";"1,3033";"31,8907";"1,0886";"1,0069";"0,5565"
"13,1200";"1,0903";"1,3045";"31,9191";"1,0903";"1,0086";"0,5576"
"13,1400";"1,0919";"1,3055";"31,9433";"1,0919";"1,0102";"0,5586"
"13,1600";"1,0936";"1,3066";"31,9717";"1,0935";"1,0118";"0,5595"
"13,1800";"1,0952";"1,3077";"31,9976";"1,0952";"1,0134";"0,5604"
"13,2000";"1,0968";"1,3088";"32,0249";"1,0968";"1,0150";"0,5614"
"13,2200";"1,0985";"1,3100";"32,0545";"1,0985";"1,0167";"0,5624"
"13,2400";"1,1002";"1,3112";"32,0833";"1,1002";"1,0184";"0,5633"
"13,2600";"1,1018";"1,3123";"32,1118";"1,1018";"1,0200";"0,5642"
"13,2800";"1,1035";"1,3134";"32,1365";"1,1035";"1,0217";"0,5652"
"13,3000";"1,1051";"1,3142";"32,1583";"1,1051";"1,0233";"0,5661"
"13,3200";"1,1067";"1,3153";"32,1839";"1,1067";"1,0249";"0,5670"
"13,3400";"1,1084";"1,3164";"32,2110";"1,1084";"1,0266";"0,5680"
"13,3600";"1,1101";"1,3178";"32,2443";"1,1101";"1,0282";"0,5688"
"13,3800";"1,1117";"1,3187";"32,2684";"1,1117";"1,0299";"0,5697"
"13,4000";"1,1134";"1,3198";"32,2948";"1,1134";"1,0315";"0,5706"
"13,4200";"1,1151";"1,3210";"32,3229";"1,1151";"1,0332";"0,5714"
"13,4400";"1,1168";"1,3221";"32,3495";"1,1168";"1,0349";"0,5724"
"13,4600";"1,1185";"1,3230";"32,3734";"1,1185";"1,0366";"0,5734"
"13,4800";"1,1201";"1,3241";"32,4006";"1,1201";"1,0382";"0,5745"
"13,5000";"1,1218";"1,3254";"32,4323";"1,1218";"1,0399";"0,5756"
"13,5200";"1,1235";"1,3264";"32,4559";"1,1235";"1,0415";"0,5765"
"13,5400";"1,1251";"1,3274";"32,4810";"1,1251";"1,0431";"0,5774"
"13,5600";"1,1268";"1,3285";"32,5080";"1,1268";"1,0448";"0,5784"
"13,5800";"1,1285";"1,3298";"32,5380";"1,1285";"1,0466";"0,5791"
"13,6000";"1,1302";"1,3309";"32,5647";"1,1302";"1,0482";"0,5801"
"13,6200";"1,1318";"1,3318";"32,5881";"1,1318";"1,0499";"0,5808"
"13,6400";"1,1335";"1,3330";"32,6176";"1,1335";"1,0515";"0,5818"
"13,6600";"1,1351";"1,3339";"32,6403";"1,1351";"1,0531";"0,5827"
"13,6800";"1,1368";"1,3350";"32,6660";"1,1368";"1,0548";"0,5835"
"13,7000";"1,1386";"1,3362";"32,6948";"1,1386";"1,0566";"0,5845"
"13,7200";"1,1402";"1,3373";"32,7216";"1,1402";"1,0582";"0,5853"
"13,7400";"1,1419";"1,3383";"32,7465";"1,1419";"1,0599";"0,5863"
"13,7600";"1,1436";"1,3393";"32,7725";"1,1436";"1,0615";"0,5872"
"13,7800";"1,1452";"1,3404";"32,7973";"1,1452";"1,0632";"0,5882"
"13,8000";"1,1470";"1,3413";"32,8203";"1,1470";"1,0649";"0,5892"
"13,8200";"1,1486";"1,3425";"32,8503";"1,1486";"1,0666";"0,5901"
"13,8400";"1,1502";"1,3436";"32,8764";"1,1502";"1,0682";"0,5912"
"13,8600";"1,1519";"1,3444";"32,8964";"1,1519";"1,0698";"0,5921"
"13,8800";"1,1535";"1,3452";"32,9154";"1,1535";"1,0714";"0,5930"
"13,9000";"1,1551";"1,3464";"32,9455";"1,1551";"1,0731";"0,5938"
"13,9200";"1,1568";"1,3476";"32,9751";"1,1568";"1,0748";"0,5947"
"13,9400";"1,1585";"1,3486";"32,9978";"1,1585";"1,0764";"0,5957"
"13,9600";"1,1601";"1,3495";"33,0220";"1,1601";"1,0781";"0,5966"
"13,9800";"1,1618";"1,3507";"33,0505";"1,1618";"1,0797";"0,5976"
"14,0000";"1,1634";"1,3517";"33,0755";"1,1634";"1,0813";"0,5986"
"14,0200";"1,1650";"1,3526";"33,0971";"1,1650";"1,0830";"0,5995"
"14,0400";"1,1667";"1,3537";"33,1244";"1,1667";"1,0847";"0,6005"
"14,0600";"1,1684";"1,3549";"33,1525";"1,1684";"1,0863";"0,6014"
"14,0800";"1,1701";"1,3556";"33,1697";"1,1700";"1,0880";"0,6024"
"14,1000";"1,1718";"1,3567";"33,1970";"1,1718";"1,0897";"0,6033"
"14,1200";"1,1734";"1,3579";"33,2256";"1,1734";"1,0913";"0,6043"
"14,1400";"1,1751";"1,3592";"33,2592";"1,1751";"1,0930";"0,6053"
"14,1600";"1,1768";"1,3601";"33,2797";"1,1768";"1,0948";"0,6063"
"14,1800";"1,1785";"1,3613";"33,3092";"1,1785";"1,0964";"0,6072"
"14,2000";"1,1801";"1,3621";"33,3300";"1,1801";"1,0981";"0,6081"
"14,2200";"1,1818";"1,3629";"33,3495";"1,1818";"1,0997";"0,6091"
"14,2400";"1,1834";"1,3638";"33,3715";"1,1834";"1,1013";"0,6100"
"14,2600";"1,1851";"1,3650";"33,4014";"1,1851";"1,1031";"0,6110"
"14,2800";"1,1868";"1,3661";"33,4275";"1,1868";"1,1048";"0,6120"
"14,3000";"1,1885";"1,3668";"33,4454";"1,1885";"1,1064";"0,6128"
"14,3200";"1,1902";"1,3681";"33,4766";"1,1902";"1,1081";"0,6137"
"14,3400";"1,1918";"1,3693";"33,5051";"1,1918";"1,1098";"0,6147"
"14,3600";"1,1935";"1,3701";"33,5259";"1,1935";"1,1114";"0,6156"
"14,3800";"1,1952";"1,3710";"33,5472";"1,1952";"1,1132";"0,6168"
"14,4000";"1,1969";"1,3721";"33,5738";"1,1969";"1,1149";"0,6178"
"14,4200";"1,1985";"1,3732";"33,6000";"1,1985";"1,1165";"0,6189"
"14,4400";"1,2002";"1,3741";"33,6232";"1,2002";"1,1182";"0,6199"
"14,4600";"1,2019";"1,3753";"33,6511";"1,2019";"1,1199";"0,6208"
"14,4800";"1,2035";"1,3762";"33,6751";"1,2035";"1,1216";"0,6218"
"14,5000";"1,2053";"1,3771";"33,6967";"1,2053";"1,1233";"0,6228"
"14,5200";"1,2069";"1,3781";"33,7200";"1,2069";"1,1250";"0,6237"
"14,5400";"1,2086";"1,3791";"33,7461";"1,2086";"1,1266";"0,6246"
"14,5600";"1,2102";"1,3801";"33,7700";"1,2102";"1,1283";"0,6255"
"14,5800";"1,2118";"1,3806";"33,7821";"1,2118";"1,1299";"0,6265"
"14,6000";"1,2134";"1,3821";"33,8178";"1,2134";"1,1315";"0,6275"
"14,6200";"1,2152";"1,3832";"33,8448";"1,2152";"1,1333";"0,6285"
"14,6400";"1,2168";"1,3839";"33,8637";"1,2168";"1,1349";"0,6296"
"14,6600";"1,2185";"1,3850";"33,8891";"1,2185";"1,1366";"0,6307"
"14,6800";"1,2202";"1,3860";"33,9140";"1,2202";"1,1383";"0,6316"
"14,7000";"1,2217";"1,3868";"33,9346";"1,2217";"1,1399";"0,6325"
"14,7200";"1,2234";"1,3875";"33,9501";"1,2234";"1,1415";"0,6333"
"14,7400";"1,2251";"1,3887";"33,9801";"1,2251";"1,1433";"0,6342"
"14,7600";"1,2267";"1,3897";"34,0056";"1,2267";"1,1449";"0,6351"
"14,7800";"1,2284";"1,3905";"34,0240";"1,2284";"1,1466";"0,6360"
"14,8000";"1,2301";"1,3914";"34,0455";"1,2301";"1,1483";"0,6370"
"14,8200";"1,2317";"1,3923";"34,0682";"1,2317";"1,1499";"0,6380"
"14,8400";"1,2334";"1,3936";"34,0989";"1,2334";"1,1517";"0,6391"
"14,8600";"1,2352";"1,3944";"34,1199";"1,2352";"1,1534";"0,6401"
"14,8800";"1,2368";"1,3954";"34,1437";"1,2368";"1,1550";"0,6412"
"14,9000";"1,2384";"1,3962";"34,1640";"1,2384";"1,1567";"0,6422"
"14,9200";"1,2401";"1,3972";"34,1877";"1,2401";"1,1584";"0,6432"
"14,9400";"1,2417";"1,3982";"34,2124";"1,2417";"1,1600";"0,6441"
"14,9600";"1,2435";"1,3992";"34,2368";"1,2435";"1,1618";"0,6449"
"14,9800";"1,2452";"1,4002";"34,2618";"1,2452";"1,1635";"0,6459"
"15,0000";"1,2468";"1,4013";"34,2887";"1,2468";"1,1651";"0,6468"
"15,0200";"1,2485";"1,4021";"34,3079";"1,2485";"1,1668";"0,6479"
"15,0400";"1,2501";"1,4029";"34,3280";"1,2501";"1,1685";"0,6490"
"15,0600";"1,2518";"1,4038";"34,3491";"1,2518";"1,1702";"0,6502"
"15,0800";"1,2535";"1,4048";"34,3752";"1,2535";"1,1720";"0,6514"
"15,1000";"1,2552";"1,4057";"34,3951";"1,2552";"1,1736";"0,6524"
"15,1200";"1,2568";"1,4068";"34,4236";"1,2568";"1,1753";"0,6535"
"15,1400";"1,2585";"1,4078";"34,4463";"1,2585";"1,1770";"0,6543"
"15,1600";"1,2602";"1,4089";"34,4735";"1,2602";"1,1786";"0,6553"
"15,1800";"1,2619";"1,4097";"34,4948";"1,2619";"1,1803";"0,6560"
"15,2000";"1,2636";"1,4106";"34,5152";"1,2636";"1,1821";"0,6568"
"15,2200";"1,2653";"1,4115";"34,5378";"1,2653";"1,1838";"0,6576"
"15,2400";"1,2669";"1,4124";"34,5594";"1,2669";"1,1854";"0,6585"
"15,2600";"1,2686";"1,4132";"34,5807";"1,2686";"1,1871";"0,6595"
"15,2800";"1,2701";"1,4140";"34,5982";"1,2701";"1,1887";"0,6605"
"15,3000";"1,2718";"1,4151";"34,6261";"1,2718";"1,1904";"0,6615"
"15,3200";"1,2735";"1,4158";"34,6444";"1,2735";"1,1922";"0,6627"
"15,3400";"1,2751";"1,4167";"34,6660";"1,2751";"1,1938";"0,6637"
"15,3600";"1,2768";"1,4176";"34,6876";"1,2768";"1,1955";"0,6646"
"15,3800";"1,2785";"1,4185";"34,7085";"1,2785";"1,1972";"0,6655"
"15,4000";"1,2800";"1,4193";"34,7285";"1,2800";"1,1988";"0,6662"
"15,4200";"1,2817";"1,4203";"34,7538";"1,2817";"1,2005";"0,6669"
"15,4400";"1,2834";"1,4213";"34,7772";"1,2834";"1,2022";"0,6678"
"15,4600";"1,2850";"1,4221";"34,7975";"1,2850";"1,2039";"0,6685"
"15,4800";"1,2867";"1,4229";"34,8181";"1,2867";"1,2056";"0,6696"
"15,5000";"1,2884";"1,4239";"34,8423";"1,2884";"1,2073";"0,6707"
"15,5200";"1,2900";"1,4248";"34,8638";"1,2900";"1,2090";"0,6717"
"15,5400";"1,2918";"1,4260";"34,8930";"1,2918";"1,2108";"0,6728"
"15,5600";"1,2935";"1,4267";"34,9103";"1,2935";"1,2125";"0,6738"
"15,5800";"1,2951";"1,4277";"34,9350";"1,2951";"1,2141";"0,6747"
"15,6000";"1,2968";"1,4288";"34,9614";"1,2968";"1,2158";"0,6756"
"15,6200";"1,2984";"1,4297";"34,9824";"1,2984";"1,2175";"0,6766"
"15,6400";"1,3001";"1,4306";"35,0042";"1,3001";"1,2192";"0,6776"
"15,6600";"1,3018";"1,4314";"35,0255";"1,3018";"1,2210";"0,6787"
"15,6800";"1,3035";"1,4322";"35,0448";"1,3035";"1,2227";"0,6799"
"15,7000";"1,3051";"1,4332";"35,0689";"1,3051";"1,2243";"0,6809"
"15,7200";"1,3068";"1,4339";"35,0867";"1,3068";"1,2260";"0,6819"
"15,7400";"1,3085";"1,4347";"35,1048";"1,3085";"1,2277";"0,6830"
"15,7600";"1,3101";"1,4356";"35,1282";"1,3101";"1,2294";"0,6840"
"15,7800";"1,3119";"1,4366";"35,1517";"1,3119";"1,2312";"0,6850"
"15,8000";"1,3135";"1,4375";"35,1747";"1,3135";"1,2328";"0,6858"
"15,8200";"1,3152";"1,4384";"35,1958";"1,3152";"1,2345";"0,6868"
"15,8400";"1,3169";"1,4392";"35,2168";"1,3169";"1,2362";"0,6876"
"15,8600";"1,3185";"1,4401";"35,2371";"1,3185";"1,2379";"0,6885"
"15,8800";"1,3202";"1,4409";"35,2571";"1,3202";"1,2396";"0,6893"
"15,9000";"1,3220";"1,4419";"35,2808";"1,3220";"1,2414";"0,6903"
"15,9200";"1,3236";"1,4427";"35,3012";"1,3236";"1,2431";"0,6912"
"15,9400";"1,3252";"1,4437";"35,3264";"1,3252";"1,2447";"0,6922"
"15,9600";"1,3269";"1,4444";"35,3437";"1,3269";"1,2464";"0,6932"
"15,9800";"1,3285";"1,4450";"35,3576";"1,3285";"1,2480";"0,6943"
"16,0000";"1,3301";"1,4459";"35,3798";"1,3301";"1,2497";"0,6953"
"16,0200";"1,3318";"1,4467";"35,3997";"1,3318";"1,2515";"0,6963"
"16,0400";"1,3335";"1,4476";"35,4207";"1,3335";"1,2531";"0,6971"
"16,0600";"1,3351";"1,4485";"35,4440";"1,3351";"1,2548";"0,6980"
"16,0800";"1,3368";"1,4494";"35,4648";"1,3368";"1,2565";"0,6989"
"16,1000";"1,3384";"1,4501";"35,4826";"1,3384";"1,2581";"0,6997"
"16,1200";"1,3401";"1,4510";"35,5041";"1,3401";"1,2599";"0,7006"
"16,1400";"1,3418";"1,4517";"35,5206";"1,3417";"1,2616";"0,7016"
"16,1600";"1,3434";"1,4525";"35,5415";"1,3434";"1,2633";"0,7024"
"16,1800";"1,3451";"1,4534";"35,5644";"1,3451";"1,2651";"0,7034"
"16,2000";"1,3468";"1,4545";"35,5893";"1,3468";"1,2668";"0,7045"
"16,2200";"1,3484";"1,4553";"35,6101";"1,3484";"1,2685";"0,7055"
"16,2400";"1,3502";"1,4563";"35,6335";"1,3502";"1,2702";"0,7068"
"16,2600";"1,3518";"1,4571";"35,6534";"1,3518";"1,2719";"0,7078"
"16,2800";"1,3534";"1,4578";"35,6707";"1,3534";"1,2736";"0,7088"
"16,3000";"1,3551";"1,4588";"35,6965";"1,3551";"1,2753";"0,7098"
"16,3200";"1,3568";"1,4596";"35,7143";"1,3568";"1,2770";"0,7107"
"16,3400";"1,3584";"1,4605";"35,7360";"1,3584";"1,2787";"0,7117"
"16,3600";"1,3602";"1,4612";"35,7552";"1,3602";"1,2804";"0,7128"
"16,3800";"1,3618";"1,4621";"35,7753";"1,3618";"1,2822";"0,7139"
"16,4000";"1,3635";"1,4629";"35,7966";"1,3635";"1,2839";"0,7150"
"16,4200";"1,3652";"1,4637";"35,8155";"1,3652";"1,2856";"0,7159"
"16,4400";"1,3668";"1,4645";"35,8347";"1,3668";"1,2873";"0,7168"
"16,4600";"1,3685";"1,4652";"35,8527";"1,3685";"1,2890";"0,7176"
"16,4800";"1,3702";"1,4664";"35,8803";"1,3702";"1,2908";"0,7185"
"16,5000";"1,3719";"1,4669";"35,8931";"1,3719";"1,2925";"0,7193"
"16,5200";"1,3735";"1,4678";"35,9150";"1,3735";"1,2942";"0,7203"
"16,5400";"1,3752";"1,4685";"35,9321";"1,3752";"1,2959";"0,7213"
"16,5600";"1,3769";"1,4695";"35,9566";"1,3769";"1,2976";"0,7224"
"16,5800";"1,3786";"1,4705";"35,9812";"1,3786";"1,2994";"0,7237"
"16,6000";"1,3803";"1,4714";"36,0042";"1,3803";"1,3012";"0,7248"
"16,6200";"1,3819";"1,4721";"36,0205";"1,3819";"1,3028";"0,7260"
"16,6400";"1,3836";"1,4729";"36,0399";"1,3836";"1,3045";"0,7271"
"16,6600";"1,3852";"1,4734";"36,0539";"1,3852";"1,3062";"0,7280"
"16,6800";"1,3868";"1,4742";"36,0716";"1,3868";"1,3078";"0,7289"
"16,7000";"1,3885";"1,4748";"36,0860";"1,3885";"1,3096";"0,7298"
"16,7200";"1,3902";"1,4758";"36,1111";"1,3902";"1,3114";"0,7307"
"16,7400";"1,3918";"1,4767";"36,1337";"1,3918";"1,3130";"0,7316"
"16,7600";"1,3935";"1,4776";"36,1558";"1,3935";"1,3147";"0,7325"
"16,7800";"1,3951";"1,4784";"36,1746";"1,3951";"1,3164";"0,7335"
"16,8000";"1,3967";"1,4791";"36,1932";"1,3967";"1,3181";"0,7346"
"16,8200";"1,3984";"1,4800";"36,2130";"1,3984";"1,3199";"0,7356"
"16,8400";"1,4001";"1,4805";"36,2259";"1,4001";"1,3216";"0,7367"
"16,8600";"1,4017";"1,4813";"36,2460";"1,4017";"1,3233";"0,7377"
"16,8800";"1,4034";"1,4820";"36,2634";"1,4034";"1,3250";"0,7388"
"16,9000";"1,4051";"1,4827";"36,2809";"1,4051";"1,3267";"0,7399"
"16,9200";"1,4067";"1,4835";"36,2996";"1,4067";"1,3284";"0,7408"
"16,9400";"1,4085";"1,4847";"36,3294";"1,4085";"1,3302";"0,7417"
"16,9600";"1,4101";"1,4852";"36,3424";"1,4101";"1,3319";"0,7425"
"16,9800";"1,4118";"1,4860";"36,3611";"1,4118";"1,3336";"0,7435"
"17,0000";"1,4135";"1,4868";"36,3811";"1,4135";"1,3353";"0,7445"
"17,0200";"1,4151";"1,4877";"36,4014";"1,4151";"1,3370";"0,7456"
"17,0400";"1,4168";"1,4883";"36,4177";"1,4168";"1,3388";"0,7466"
"17,0600";"1,4185";"1,4892";"36,4403";"1,4185";"1,3406";"0,7475"
"17,0800";"1,4202";"1,4901";"36,4604";"1,4202";"1,3423";"0,7485"
"17,1000";"1,4218";"1,4910";"36,4833";"1,4218";"1,3440";"0,7494"
"17,1200";"1,4235";"1,4916";"36,4980";"1,4235";"1,3458";"0,7503"
"17,1400";"1,4251";"1,4923";"36,5151";"1,4251";"1,3474";"0,7513"
"17,1600";"1,4268";"1,4930";"36,5329";"1,4268";"1,3492";"0,7521"
"17,1800";"1,4285";"1,4941";"36,5583";"1,4285";"1,3510";"0,7530"
"17,2000";"1,4302";"1,4950";"36,5808";"1,4302";"1,3527";"0,7540"
"17,2200";"1,4319";"1,4958";"36,6015";"1,4319";"1,3544";"0,7548"
"17,2400";"1,4335";"1,4965";"36,6172";"1,4335";"1,3562";"0,7559"
"17,2600";"1,4352";"1,4972";"36,6344";"1,4352";"1,3579";"0,7568"
"17,2800";"1,4369";"1,4978";"36,6492";"1,4369";"1,3597";"0,7578"
"17,3000";"1,4386";"1,4988";"36,6730";"1,4386";"1,3614";"0,7588"
"17,3200";"1,4402";"1,4994";"36,6884";"1,4402";"1,3631";"0,7598"
"17,3400";"1,4419";"1,5001";"36,7066";"1,4419";"1,3648";"0,7608"
"17,3600";"1,4435";"1,5009";"36,7246";"1,4435";"1,3665";"0,7617"
"17,3800";"1,4451";"1,5017";"36,7440";"1,4451";"1,3682";"0,7625"
"17,4000";"1,4468";"1,5025";"36,7647";"1,4468";"1,3699";"0,7635"
"17,4200";"1,4485";"1,5032";"36,7810";"1,4485";"1,3717";"0,7644"
"17,4400";"1,4501";"1,5038";"36,7958";"1,4501";"1,3733";"0,7654"
"17,4600";"1,4518";"1,5045";"36,8130";"1,4518";"1,3751";"0,7664"
"17,4800";"1,4534";"1,5053";"36,8326";"1,4534";"1,3768";"0,7674"
"17,5000";"1,4550";"1,5061";"36,8518";"1,4550";"1,3785";"0,7683"
"17,5200";"1,4567";"1,5068";"36,8692";"1,4567";"1,3803";"0,7694"
"17,5400";"1,4584";"1,5076";"36,8901";"1,4584";"1,3820";"0,7704"
"17,5600";"1,4600";"1,5085";"36,9112";"1,4600";"1,3837";"0,7715"
"17,5800";"1,4618";"1,5092";"36,9287";"1,4618";"1,3855";"0,7727"
"17,6000";"1,4634";"1,5098";"36,9432";"1,4634";"1,3872";"0,7738"
"17,6200";"1,4651";"1,5106";"36,9630";"1,4651";"1,3890";"0,7748"
"17,6400";"1,4669";"1,5114";"36,9826";"1,4669";"1,3908";"0,7759"
"17,6600";"1,4685";"1,5122";"37,0010";"1,4685";"1,3925";"0,7769"
"17,6800";"1,4701";"1,5129";"37,0192";"1,4701";"1,3942";"0,7778"
"17,7000";"1,4718";"1,5135";"37,0335";"1,4718";"1,3960";"0,7789"
"17,7200";"1,4734";"1,5142";"37,0499";"1,4734";"1,3977";"0,7799"
"17,7400";"1,4751";"1,5150";"37,0708";"1,4751";"1,3994";"0,7810"
"17,7600";"1,4768";"1,5158";"37,0903";"1,4768";"1,4012";"0,7821"
"17,7800";"1,4785";"1,5166";"37,1094";"1,4785";"1,4030";"0,7831"
"17,8000";"1,4802";"1,5173";"37,1270";"1,4802";"1,4047";"0,7840"
"17,8200";"1,4818";"1,5183";"37,1509";"1,4818";"1,4065";"0,7850"
"17,8400";"1,4835";"1,5190";"37,1693";"1,4835";"1,4082";"0,7860"
"17,8600";"1,4852";"1,5197";"37,1864";"1,4852";"1,4100";"0,7869"
"17,8800";"1,4869";"1,5205";"37,2051";"1,4869";"1,4118";"0,7880"
"17,9000";"1,4885";"1,5212";"37,2232";"1,4885";"1,4134";"0,7889"
"17,9200";"1,4902";"1,5218";"37,2364";"1,4902";"1,4152";"0,7900"
"17,9400";"1,4919";"1,5223";"37,2504";"1,4919";"1,4170";"0,7908"
"17,9600";"1,4936";"1,5232";"37,2703";"1,4936";"1,4187";"0,7917"
"17,9800";"1,4953";"1,5239";"37,2889";"1,4953";"1,4205";"0,7926"
"18,0000";"1,4970";"1,5243";"37,2983";"1,4970";"1,4222";"0,7936"
"18,0200";"1,4986";"1,5251";"37,3186";"1,4986";"1,4239";"0,7945"
"18,0400";"1,5002";"1,5260";"37,3397";"1,5002";"1,4256";"0,7954"
"18,0600";"1,5018";"1,5267";"37,3566";"1,5018";"1,4273";"0,7962"
"18,0800";"1,5034";"1,5274";"37,3746";"1,5034";"1,4290";"0,7972"
"18,1000";"1,5052";"1,5281";"37,3910";"1,5052";"1,4308";"0,7981"
"18,1200";"1,5068";"1,5287";"37,4049";"1,5068";"1,4325";"0,7990"
"18,1400";"1,5085";"1,5292";"37,4189";"1,5085";"1,4343";"0,8000"
"18,1600";"1,5102";"1,5301";"37,4400";"1,5102";"1,4360";"0,8010"
"18,1800";"1,5117";"1,5307";"37,4549";"1,5117";"1,4377";"0,8019"
"18,2000";"1,5134";"1,5313";"37,4698";"1,5134";"1,4394";"0,8029"
"18,2200";"1,5151";"1,5322";"37,4908";"1,5151";"1,4412";"0,8038"
"18,2400";"1,5168";"1,5328";"37,5063";"1,5168";"1,4430";"0,8048"
"18,2600";"1,5184";"1,5336";"37,5248";"1,5184";"1,4447";"0,8058"
"18,2800";"1,5201";"1,5342";"37,5409";"1,5201";"1,4465";"0,8067"
"18,3000";"1,5217";"1,5349";"37,5572";"1,5217";"1,4482";"0,8078"
"18,3200";"1,5234";"1,5356";"37,5739";"1,5234";"1,4500";"0,8087"
"18,3400";"1,5252";"1,5364";"37,5954";"1,5252";"1,4518";"0,8098"
"18,3600";"1,5268";"1,5370";"37,6085";"1,5268";"1,4536";"0,8108"
"18,3800";"1,5284";"1,5380";"37,6326";"1,5284";"1,4553";"0,8119"
"18,4000";"1,5301";"1,5383";"37,6413";"1,5301";"1,4570";"0,8128"
"18,4200";"1,5317";"1,5393";"37,6650";"1,5317";"1,4587";"0,8138"
"18,4400";"1,5335";"1,5399";"37,6810";"1,5335";"1,4605";"0,8148"
"18,4600";"1,5352";"1,5407";"37,6988";"1,5352";"1,4624";"0,8158"
"18,4800";"1,5368";"1,5413";"37,7141";"1,5368";"1,4641";"0,8169"
"18,5000";"1,5385";"1,5420";"37,7322";"1,5385";"1,4659";"0,8177"
"18,5200";"1,5402";"1,5427";"37,7473";"1,5402";"1,4676";"0,8188"
"18,5400";"1,5418";"1,5431";"37,7570";"1,5418";"1,4693";"0,8197"
"18,5600";"1,5435";"1,5440";"37,7793";"1,5435";"1,4711";"0,8207"
"18,5800";"1,5452";"1,5448";"37,8000";"1,5452";"1,4729";"0,8218"
"18,6000";"1,5468";"1,5454";"37,8151";"1,5468";"1,4746";"0,8228"
"18,6200";"1,5485";"1,5461";"37,8318";"1,5485";"1,4764";"0,8238"
"18,6400";"1,5502";"1,5467";"37,8450";"1,5502";"1,4782";"0,8249"
"18,6600";"1,5519";"1,5476";"37,8673";"1,5519";"1,4799";"0,8258"
"18,6800";"1,5536";"1,5481";"37,8807";"1,5536";"1,4817";"0,8269"
"18,7000";"1,5553";"1,5488";"37,8979";"1,5553";"1,4835";"0,8279"
"18,7200";"1,5569";"1,5494";"37,9127";"1,5569";"1,4852";"0,8289"
"18,7400";"1,5586";"1,5500";"37,9273";"1,5586";"1,4870";"0,8299"
"18,7600";"1,5602";"1,5509";"37,9485";"1,5602";"1,4887";"0,8308"
"18,7800";"1,5618";"1,5514";"37,9624";"1,5618";"1,4904";"0,8317"
"18,8000";"1,5635";"1,5522";"37,9800";"1,5635";"1,4922";"0,8327"
"18,8200";"1,5652";"1,5527";"37,9931";"1,5652";"1,4939";"0,8337"
"18,8400";"1,5668";"1,5534";"38,0094";"1,5668";"1,4957";"0,8346"
"18,8600";"1,5685";"1,5538";"38,0204";"1,5685";"1,4975";"0,8357"
"18,8800";"1,5701";"1,5544";"38,0358";"1,5701";"1,4991";"0,8365"
"18,8910";"1,5709";"1,5547";"38,0422";"1,5709";"1,5001";"0,8370"
"18,8920";"1,5710";"1,5548";"38,0432";"1,5710";"1,5001";"0,8371"
"18,9120";"1,5727";"1,5556";"38,0639";"1,5727";"1,5019";"0,8380"
"18,9320";"1,5744";"1,5561";"38,0756";"1,5744";"1,5037";"0,8390"
"18,9520";"1,5754";"1,5558";"38,0699";"1,5754";"1,5049";"0,8398"
"18,9720";"1,5757";"1,5547";"38,0418";"1,5757";"1,5054";"0,8403"
"18,9920";"1,5756";"1,5532";"38,0059";"1,5756";"1,5056";"0,8406"
"19,0120";"1,5755";"1,5516";"37,9658";"1,5755";"1,5058";"0,8410"
"19,0320";"1,5755";"1,5502";"37,9326";"1,5755";"1,5059";"0,8413"
"19,0520";"1,5754";"1,5487";"37,8946";"1,5754";"1,5061";"0,8417"
"19,0720";"1,5754";"1,5473";"37,8617";"1,5754";"1,5063";"0,8421"
"19,0920";"1,5754";"1,5461";"37,8305";"1,5754";"1,5064";"0,8424"
"19,1120";"1,5754";"1,5448";"37,7992";"1,5754";"1,5066";"0,8427"
"19,1320";"1,5753";"1,5434";"37,7652";"1,5753";"1,5067";"0,8430"
"19,1520";"1,5753";"1,5423";"37,7378";"1,5753";"1,5069";"0,8432"
"19,1720";"1,5753";"1,5412";"37,7126";"1,5753";"1,5071";"0,8435"
"19,1920";"1,5753";"1,5399";"37,6804";"1,5752";"1,5072";"0,8439"
"19,2120";"1,5752";"1,5389";"37,6548";"1,5752";"1,5073";"0,8443"
"19,2320";"1,5752";"1,5376";"37,6241";"1,5752";"1,5075";"0,8447"
"19,2520";"1,5752";"1,5364";"37,5941";"1,5752";"1,5076";"0,8450"
"19,2720";"1,5751";"1,5354";"37,5706";"1,5751";"1,5078";"0,8453"
"19,2920";"1,5751";"1,5345";"37,5483";"1,5751";"1,5079";"0,8456"
