Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"6,4200";"0,5320";"0,8086";"19,8092";"0,5320";"0,0000";"0,0000"
"6,4400";"0,5336";"0,8105";"19,8565";"0,5336";"0,0000";"0,0000"
"6,4600";"0,5354";"0,8126";"19,9076";"0,5354";"0,0000";"0,0000"
"6,4800";"0,5370";"0,8150";"19,9654";"0,5370";"0,0000";"0,0000"
"6,5000";"0,5387";"0,8170";"20,0143";"0,5387";"0,0000";"0,0000"
"6,5200";"0,5404";"0,8189";"20,0615";"0,5404";"0,0000";"0,0000"
"6,5400";"0,5419";"0,8209";"20,1105";"0,5419";"0,0000";"0,0000"
"6,5600";"0,5436";"0,8231";"20,1644";"0,5436";"0,0000";"0,0000"
"6,5800";"0,5453";"0,8252";"20,2165";"0,5453";"0,0000";"0,0000"
"6,6000";"0,5469";"0,8273";"20,2664";"0,5469";"0,0000";"0,0000"
"6,6200";"0,5486";"0,8295";"20,3219";"0,5486";"0,0000";"0,0000"
"6,6400";"0,5503";"0,8317";"20,3751";"0,5503";"0,0000";"0,0000"
"6,6600";"0,5519";"0,8337";"20,4247";"0,5519";"0,0000";"0,0000"
"6,6800";"0,5537";"0,8358";"20,4761";"0,5537";"0,0000";"0,0000"
"6,7000";"0,5554";"0,8380";"20,5300";"0,5554";"0,0000";"0,0000"
"6,7200";"0,5570";"0,8401";"20,5811";"0,5570";"0,0000";"0,0000"
"6,7400";"0,5587";"0,8422";"20,6325";"0,5587";"0,0000";"0,0000"
"6,7600";"0,5603";"0,8442";"20,6815";"0,5603";"0,0000";"0,0000"
"6,7800";"0,5620";"0,8463";"20,7322";"0,5620";"0,0000";"0,0000"
"6,8000";"0,5637";"0,8485";"20,7879";"0,5637";"0,0000";"0,0000"
"6,8200";"0,5654";"0,8505";"20,8363";"0,5654";"0,0000";"0,0000"
"6,8400";"0,5670";"0,8525";"20,8860";"0,5670";"0,0000";"0,0000"
"6,8600";"0,5687";"0,8547";"20,9377";"0,5687";"0,0000";"0,0000"
"6,8800";"0,5704";"0,8566";"20,9856";"0,5704";"0,0000";"0,0000"
"6,9000";"0,5720";"0,8584";"21,0304";"0,5720";"0,0000";"0,0000"
"6,9200";"0,5738";"0,8606";"21,0834";"0,5738";"0,0000";"0,0000"
"6,9400";"0,5754";"0,8628";"21,1364";"0,5754";"0,0000";"0,0000"
"6,9600";"0,5771";"0,8649";"21,1876";"0,5771";"0,0000";"0,0000"
"6,9800";"0,5788";"0,8670";"21,2409";"0,5788";"0,0000";"0,0000"
"7,0000";"0,5804";"0,8690";"21,2888";"0,5804";"0,0000";"0,0001"
"7,0200";"0,5821";"0,8710";"21,3387";"0,5821";"0,0000";"0,0000"
"7,0400";"0,5839";"0,8731";"21,3905";"0,5839";"0,0000";"0,0000"
"7,0600";"0,5855";"0,8752";"21,4412";"0,5855";"0,0000";"0,0000"
"7,0800";"0,5871";"0,8773";"21,4932";"0,5871";"0,0000";"0,0000"
"7,1000";"0,5888";"0,8793";"21,5408";"0,5888";"0,0000";"0,0000"
"7,1200";"0,5903";"0,8810";"21,5830";"0,5903";"0,0000";"0,0001"
"7,1400";"0,5920";"0,8830";"21,6325";"0,5920";"0,0000";"0,0001"
"7,1600";"0,5937";"0,8850";"21,6805";"0,5937";"0,0000";"0,0000"
"7,1800";"0,5953";"0,8869";"21,7286";"0,5953";"0,0000";"0,0001"
"7,2000";"0,5970";"0,8890";"21,7799";"0,5970";"0,0000";"0,0000"
"7,2200";"0,5986";"0,8911";"21,8298";"0,5986";"0,0000";"0,0000"
"7,2400";"0,6002";"0,8930";"21,8762";"0,6002";"0,0000";"0,0000"
"7,2600";"0,6019";"0,8950";"21,9271";"0,6019";"0,0000";"0,0000"
"7,2800";"0,6036";"0,8969";"21,9736";"0,6036";"0,0000";"0,0000"
"7,3000";"0,6052";"0,8988";"22,0192";"0,6052";"0,0000";"0,0000"
"7,3200";"0,6070";"0,9010";"22,0727";"0,6070";"0,0000";"0,0000"
"7,3400";"0,6086";"0,9030";"22,1222";"0,6086";"0,0000";"0,0000"
"7,3600";"0,6103";"0,9051";"22,1729";"0,6103";"0,0000";"0,0000"
"7,3800";"0,6121";"0,9071";"22,2213";"0,6121";"0,0000";"0,0000"
"7,4000";"0,6137";"0,9089";"22,2677";"0,6137";"0,0000";"0,0000"
"7,4200";"0,6153";"0,9109";"22,3148";"0,6153";"0,0000";"0,0000"
"7,4400";"0,6170";"0,9129";"22,3648";"0,6170";"0,0000";"0,0000"
"7,4600";"0,6186";"0,9149";"22,4125";"0,6186";"0,0000";"0,0000"
"7,4800";"0,6203";"0,9168";"22,4594";"0,6203";"0,0000";"0,0000"
"7,5000";"0,6220";"0,9189";"22,5112";"0,6220";"0,0000";"0,0000"
"7,5200";"0,6237";"0,9209";"22,5605";"0,6237";"0,0000";"0,0000"
"7,5400";"0,6254";"0,9229";"22,6084";"0,6254";"0,0000";"0,0000"
"7,5600";"0,6271";"0,9249";"22,6591";"0,6271";"0,0000";"0,0000"
"7,5800";"0,6287";"0,9270";"22,7096";"0,6287";"0,0000";"0,0000"
"7,6000";"0,6304";"0,9289";"22,7575";"0,6304";"0,0000";"0,0000"
"7,6200";"0,6321";"0,9308";"22,8022";"0,6321";"0,0000";"0,0000"
"7,6400";"0,6338";"0,9329";"22,8549";"0,6338";"0,0000";"0,0000"
"7,6600";"0,6354";"0,9349";"22,9024";"0,6354";"0,0000";"0,0000"
"7,6800";"0,6371";"0,9366";"22,9449";"0,6371";"0,0000";"0,0000"
"7,7000";"0,6387";"0,9384";"22,9894";"0,6387";"0,0000";"0,0000"
"7,7200";"0,6405";"0,9403";"23,0365";"0,6404";"0,0000";"0,0000"
"7,7400";"0,6422";"0,9425";"23,0891";"0,6422";"0,0000";"0,0000"
"7,7600";"0,6438";"0,9444";"23,1370";"0,6438";"0,0000";"0,0000"
"7,7800";"0,6454";"0,9464";"23,1847";"0,6454";"0,0000";"0,0000"
"7,8000";"0,6470";"0,9484";"23,2332";"0,6470";"0,0000";"0,0000"
"7,8200";"0,6486";"0,9501";"23,2769";"0,6486";"0,0000";"0,0000"
"7,8400";"0,6504";"0,9520";"23,3225";"0,6504";"0,0000";"0,0000"
"7,8600";"0,6521";"0,9540";"23,3715";"0,6520";"0,0000";"0,0000"
"7,8800";"0,6537";"0,9556";"23,4113";"0,6537";"0,0000";"0,0000"
"7,9000";"0,6553";"0,9576";"23,4590";"0,6553";"0,0000";"0,0000"
"7,9200";"0,6570";"0,9596";"23,5085";"0,6570";"0,0000";"0,0000"
"7,9400";"0,6586";"0,9613";"23,5507";"0,6586";"0,0000";"0,0000"
"7,9600";"0,6603";"0,9631";"23,5952";"0,6603";"0,0000";"0,0000"
"7,9800";"0,6620";"0,9650";"23,6419";"0,6620";"0,0000";"0,0000"
"8,0000";"0,6636";"0,9671";"23,6913";"0,6636";"0,0000";"0,0000"
"8,0200";"0,6653";"0,9690";"23,7381";"0,6653";"0,0000";"0,0000"
"8,0400";"0,6670";"0,9708";"23,7824";"0,6670";"0,0000";"0,0000"
"8,0600";"0,6686";"0,9726";"23,8272";"0,6686";"0,0000";"0,0000"
"8,0800";"0,6704";"0,9749";"23,8823";"0,6704";"0,0000";"0,0000"
"8,1000";"0,6720";"0,9766";"23,9260";"0,6720";"0,0000";"0,0000"
"8,1200";"0,6737";"0,9783";"23,9676";"0,6737";"0,0000";"0,0000"
"8,1400";"0,6754";"0,9803";"24,0147";"0,6754";"0,0000";"0,0000"
"8,1600";"0,6770";"0,9821";"24,0592";"0,6770";"0,0000";"0,0000"
"8,1800";"0,6787";"0,9840";"24,1075";"0,6786";"0,0000";"0,0000"
"8,2000";"0,6804";"0,9860";"24,1543";"0,6804";"0,0000";"0,0000"
"8,2200";"0,6821";"0,9877";"24,1966";"0,6821";"0,0000";"0,0000"
"8,2400";"0,6837";"0,9896";"24,2437";"0,6837";"0,0000";"0,0000"
"8,2600";"0,6854";"0,9916";"24,2928";"0,6854";"0,0000";"0,0000"
"8,2800";"0,6870";"0,9933";"24,3352";"0,6870";"0,0000";"0,0000"
"8,3000";"0,6887";"0,9952";"24,3799";"0,6887";"0,0000";"0,0000"
"8,3200";"0,6904";"0,9970";"24,4251";"0,6904";"0,0000";"0,0000"
"8,3400";"0,6921";"0,9988";"24,4701";"0,6921";"0,0000";"0,0000"
"8,3600";"0,6938";"1,0008";"24,5178";"0,6938";"0,0000";"0,0000"
"8,3800";"0,6954";"1,0025";"24,5590";"0,6954";"0,0000";"0,0000"
"8,4000";"0,6971";"1,0044";"24,6056";"0,6971";"0,0000";"0,0000"
"8,4200";"0,6988";"1,0064";"24,6558";"0,6988";"0,0000";"0,0000"
"8,4400";"0,7005";"1,0083";"24,7010";"0,7005";"0,0000";"0,0000"
"8,4600";"0,7021";"1,0099";"24,7407";"0,7021";"0,0000";"0,0001"
"8,4800";"0,7038";"1,0116";"24,7837";"0,7038";"0,0000";"0,0001"
"8,5000";"0,7054";"1,0134";"24,8272";"0,7054";"0,0000";"0,0000"
"8,5200";"0,7070";"1,0151";"24,8685";"0,7070";"0,0000";"0,0000"
"8,5400";"0,7087";"1,0171";"24,9176";"0,7087";"0,0000";"0,0000"
"8,5600";"0,7104";"1,0190";"24,9626";"0,7104";"0,0000";"0,0000"
"8,5800";"0,7120";"1,0206";"25,0032";"0,7120";"0,0000";"0,0000"
"8,6000";"0,7137";"1,0224";"25,0471";"0,7137";"0,0000";"0,0000"
"8,6200";"0,7153";"1,0243";"25,0926";"0,7153";"0,0000";"0,0000"
"8,6400";"0,7169";"1,0260";"25,1359";"0,7169";"0,0000";"0,0000"
"8,6600";"0,7186";"1,0277";"25,1770";"0,7186";"0,0000";"0,0000"
"8,6800";"0,7203";"1,0294";"25,2179";"0,7203";"0,0000";"0,0000"
"8,7000";"0,7219";"1,0313";"25,2654";"0,7219";"0,0000";"0,0000"
"8,7200";"0,7236";"1,0332";"25,3128";"0,7236";"0,0000";"0,0000"
"8,7400";"0,7253";"1,0349";"25,3530";"0,7253";"0,0000";"0,0000"
"8,7600";"0,7270";"1,0367";"25,3978";"0,7270";"0,0000";"0,0000"
"8,7800";"0,7287";"1,0387";"25,4460";"0,7287";"0,0000";"0,0000"
"8,8000";"0,7304";"1,0404";"25,4873";"0,7304";"0,0000";"0,0000"
"8,8200";"0,7320";"1,0421";"25,5306";"0,7320";"0,0000";"0,0000"
"8,8400";"0,7337";"1,0439";"25,5739";"0,7337";"0,0000";"0,0000"
"8,8600";"0,7353";"1,0455";"25,6132";"0,7353";"0,0000";"0,0000"
"8,8800";"0,7370";"1,0473";"25,6581";"0,7370";"0,0000";"0,0000"
"8,9000";"0,7387";"1,0492";"25,7038";"0,7387";"0,0000";"0,0000"
"8,9200";"0,7403";"1,0507";"25,7414";"0,7403";"0,0000";"0,0000"
"8,9400";"0,7420";"1,0526";"25,7869";"0,7420";"0,0000";"0,0000"
"8,9600";"0,7437";"1,0545";"25,8347";"0,7437";"0,0000";"0,0000"
"8,9800";"0,7453";"1,0563";"25,8768";"0,7453";"0,0000";"0,0000"
"9,0000";"0,7471";"1,0579";"25,9170";"0,7471";"0,0000";"0,0000"
"9,0200";"0,7488";"1,0596";"25,9574";"0,7488";"0,0000";"0,0000"
"9,0400";"0,7504";"1,0613";"25,9998";"0,7504";"0,0000";"0,0000"
"9,0600";"0,7521";"1,0631";"26,0431";"0,7521";"0,0000";"0,0000"
"9,0800";"0,7538";"1,0648";"26,0867";"0,7538";"0,0000";"0,0000"
"9,1000";"0,7554";"1,0666";"26,1300";"0,7554";"0,0000";"0,0000"
"9,1200";"0,7572";"1,0685";"26,1764";"0,7572";"0,0000";"0,0000"
"9,1400";"0,7588";"1,0704";"26,2222";"0,7588";"0,0000";"0,0000"
"9,1600";"0,7604";"1,0720";"26,2634";"0,7604";"0,0000";"0,0000"
"9,1800";"0,7621";"1,0736";"26,3011";"0,7621";"0,0000";"0,0000"
"9,2000";"0,7637";"1,0750";"26,3358";"0,7637";"0,0000";"0,0000"
"9,2200";"0,7653";"1,0767";"26,3772";"0,7653";"0,0000";"0,0000"
"9,2400";"0,7670";"1,0784";"26,4180";"0,7670";"0,0000";"0,0000"
"9,2600";"0,7687";"1,0801";"26,4604";"0,7687";"0,0000";"0,0000"
"9,2800";"0,7703";"1,0820";"26,5066";"0,7703";"0,0000";"0,0000"
"9,3000";"0,7720";"1,0838";"26,5502";"0,7720";"0,0000";"0,0000"
"9,3200";"0,7736";"1,0853";"26,5877";"0,7736";"0,0000";"0,0000"
"9,3400";"0,7752";"1,0868";"26,6240";"0,7752";"0,0000";"0,0000"
"9,3600";"0,7770";"1,0885";"26,6658";"0,7770";"0,0000";"0,0000"
"9,3800";"0,7786";"1,0902";"26,7087";"0,7786";"0,0000";"0,0000"
"9,4000";"0,7803";"1,0920";"26,7516";"0,7803";"0,0000";"0,0000"
"9,4200";"0,7820";"1,0936";"26,7916";"0,7820";"0,0000";"0,0000"
"9,4400";"0,7836";"1,0951";"26,8282";"0,7836";"0,0000";"0,0000"
"9,4600";"0,7853";"1,0968";"26,8708";"0,7853";"0,0000";"0,0000"
"9,4800";"0,7870";"1,0987";"26,9158";"0,7870";"0,0000";"0,0000"
"9,5000";"0,7887";"1,1004";"26,9578";"0,7887";"0,0000";"0,0000"
"9,5200";"0,7903";"1,1020";"26,9983";"0,7903";"0,0000";"0,0000"
"9,5400";"0,7920";"1,1036";"27,0365";"0,7920";"0,0000";"0,0000"
"9,5600";"0,7936";"1,1052";"27,0750";"0,7936";"0,0000";"0,0000"
"9,5800";"0,7953";"1,1070";"27,1197";"0,7953";"0,0000";"0,0000"
"9,6000";"0,7971";"1,1088";"27,1634";"0,7971";"0,0000";"0,0000"
"9,6200";"0,7987";"1,1103";"27,2006";"0,7987";"0,0000";"0,0000"
"9,6400";"0,8004";"1,1119";"27,2398";"0,8004";"0,0000";"0,0000"
"9,6600";"0,8021";"1,1136";"27,2806";"0,8021";"0,0000";"0,0000"
"9,6800";"0,8037";"1,1153";"27,3233";"0,8037";"0,0000";"0,0000"
"9,7000";"0,8054";"1,1171";"27,3679";"0,8054";"0,0000";"0,0000"
"9,7200";"0,8071";"1,1188";"27,4080";"0,8071";"0,0000";"0,0000"
"9,7400";"0,8087";"1,1202";"27,4436";"0,8087";"0,0000";"0,0001"
"9,7600";"0,8104";"1,1219";"27,4842";"0,8104";"0,0000";"0,0000"
"9,7800";"0,8121";"1,1235";"27,5244";"0,8121";"0,0000";"0,0000"
"9,8000";"0,8138";"1,1251";"27,5631";"0,8138";"0,0000";"0,0000"
"9,8200";"0,8155";"1,1268";"27,6045";"0,8155";"0,0000";"0,0000"
"9,8400";"0,8171";"1,1283";"27,6422";"0,8171";"0,0000";"0,0000"
"9,8600";"0,8188";"1,1299";"27,6799";"0,8188";"0,0000";"0,0000"
"9,8800";"0,8205";"1,1315";"27,7200";"0,8205";"0,0000";"0,0000"
"9,9000";"0,8220";"1,1332";"27,7610";"0,8220";"0,0000";"0,0000"
"9,9200";"0,8237";"1,1349";"27,8032";"0,8237";"0,0000";"0,0000"
"9,9400";"0,8254";"1,1365";"27,8417";"0,8254";"0,0000";"0,0000"
"9,9600";"0,8270";"1,1380";"27,8801";"0,8270";"0,0000";"0,0000"
"9,9800";"0,8287";"1,1396";"27,9186";"0,8287";"0,0000";"0,0000"
"10,0000";"0,8304";"1,1413";"27,9597";"0,8304";"0,0000";"0,0000"
"10,0200";"0,8319";"1,1428";"27,9961";"0,8319";"0,0000";"0,0000"
"10,0400";"0,8336";"1,1443";"28,0328";"0,8336";"0,0000";"0,0000"
"10,0600";"0,8353";"1,1458";"28,0701";"0,8353";"0,0000";"0,0001"
"10,0800";"0,8369";"1,1474";"28,1097";"0,8369";"0,0000";"0,0000"
"10,1000";"0,8386";"1,1490";"28,1487";"0,8386";"0,0000";"0,0000"
"10,1200";"0,8403";"1,1505";"28,1861";"0,8403";"0,0000";"0,0000"
"10,1400";"0,8419";"1,1520";"28,2227";"0,8419";"0,0000";"0,0000"
"10,1600";"0,8437";"1,1538";"28,2668";"0,8437";"0,0000";"0,0000"
"10,1800";"0,8454";"1,1556";"28,3094";"0,8454";"0,0000";"0,0000"
"10,2000";"0,8470";"1,1570";"28,3439";"0,8470";"0,0000";"0,0000"
"10,2200";"0,8487";"1,1584";"28,3790";"0,8487";"0,0000";"0,0000"
"10,2400";"0,8503";"1,1599";"28,4168";"0,8503";"0,0000";"0,0000"
"10,2600";"0,8520";"1,1616";"28,4577";"0,8520";"0,0000";"0,0000"
"10,2800";"0,8537";"1,1633";"28,4988";"0,8537";"0,0000";"0,0000"
"10,3000";"0,8554";"1,1648";"28,5359";"0,8554";"0,0000";"0,0000"
"10,3200";"0,8570";"1,1661";"28,5686";"0,8570";"0,0000";"0,0000"
"10,3400";"0,8587";"1,1677";"28,6063";"0,8587";"0,0000";"0,0000"
"10,3600";"0,8603";"1,1693";"28,6458";"0,8603";"0,0000";"0,0000"
"10,3800";"0,8620";"1,1710";"28,6866";"0,8620";"0,0000";"0,0000"
"10,4000";"0,8637";"1,1725";"28,7254";"0,8637";"0,0000";"0,0000"
"10,4200";"0,8654";"1,1740";"28,7609";"0,8654";"0,0000";"0,0000"
"10,4400";"0,8671";"1,1754";"28,7962";"0,8671";"0,0000";"0,0000"
"10,4600";"0,8688";"1,1771";"28,8380";"0,8688";"0,0000";"0,0000"
"10,4800";"0,8704";"1,1787";"28,8770";"0,8704";"0,0000";"0,0000"
"10,5000";"0,8721";"1,1803";"28,9158";"0,8721";"0,0000";"0,0000"
"10,5200";"0,8739";"1,1818";"28,9525";"0,8739";"0,0000";"0,0000"
"10,5400";"0,8755";"1,1832";"28,9865";"0,8755";"0,0000";"0,0000"
"10,5600";"0,8771";"1,1846";"29,0205";"0,8771";"0,0000";"0,0001"
"10,5800";"0,8788";"1,1860";"29,0562";"0,8788";"0,0000";"0,0001"
"10,6000";"0,8803";"1,1875";"29,0925";"0,8803";"0,0000";"0,0001"
"10,6200";"0,8820";"1,1890";"29,1285";"0,8820";"0,0000";"0,0000"
"10,6400";"0,8837";"1,1905";"29,1647";"0,8837";"0,0000";"0,0000"
"10,6600";"0,8853";"1,1920";"29,2030";"0,8853";"0,0000";"0,0000"
"10,6800";"0,8870";"1,1936";"29,2409";"0,8870";"0,0000";"0,0000"
"10,7000";"0,8887";"1,1949";"29,2738";"0,8887";"0,0000";"0,0000"
"10,7200";"0,8903";"1,1963";"29,3085";"0,8902";"0,0000";"0,0000"
"10,7400";"0,8919";"1,1980";"29,3487";"0,8919";"0,0000";"0,0000"
"10,7600";"0,8936";"1,1995";"29,3848";"0,8936";"0,0000";"0,0000"
"10,7800";"0,8953";"1,2009";"29,4202";"0,8953";"0,0000";"0,0000"
"10,8000";"0,8969";"1,2026";"29,4609";"0,8969";"0,0000";"0,0000"
"10,8200";"0,8986";"1,2039";"29,4937";"0,8986";"0,0000";"0,0000"
"10,8400";"0,9003";"1,2054";"29,5307";"0,9003";"0,0000";"0,0000"
"10,8600";"0,9020";"1,2070";"29,5702";"0,9020";"0,0000";"0,0000"
"10,8800";"0,9037";"1,2086";"29,6075";"0,9037";"0,0000";"0,0000"
"10,9000";"0,9053";"1,2100";"29,6438";"0,9053";"0,0000";"0,0000"
"10,9200";"0,9070";"1,2114";"29,6766";"0,9070";"0,0000";"0,0000"
"10,9400";"0,9086";"1,2128";"29,7118";"0,9086";"0,0000";"0,0000"
"10,9600";"0,9103";"1,2143";"29,7478";"0,9103";"0,0000";"0,0000"
"10,9800";"0,9120";"1,2159";"29,7866";"0,9120";"0,0000";"0,0000"
"11,0000";"0,9137";"1,2173";"29,8215";"0,9137";"0,0000";"0,0000"
"11,0200";"0,9154";"1,2187";"29,8551";"0,9154";"0,0000";"0,0000"
"11,0400";"0,9171";"1,2203";"29,8948";"0,9171";"0,0000";"0,0000"
"11,0600";"0,9187";"1,2217";"29,9291";"0,9187";"0,0000";"0,0000"
"11,0800";"0,9203";"1,2231";"29,9640";"0,9203";"0,0000";"0,0000"
"11,1000";"0,9221";"1,2247";"30,0023";"0,9221";"0,0000";"0,0000"
"11,1200";"0,9238";"1,2261";"30,0379";"0,9238";"0,0000";"0,0000"
"11,1400";"0,9254";"1,2276";"30,0743";"0,9254";"0,0000";"0,0000"
"11,1600";"0,9271";"1,2291";"30,1105";"0,9271";"0,0000";"0,0000"
"11,1800";"0,9287";"1,2304";"30,1425";"0,9287";"0,0000";"0,0000"
"11,2000";"0,9304";"1,2319";"30,1805";"0,9304";"0,0000";"0,0000"
"11,2200";"0,9322";"1,2335";"30,2184";"0,9322";"0,0000";"0,0000"
"11,2400";"0,9338";"1,2349";"30,2537";"0,9338";"0,0000";"0,0000"
"11,2600";"0,9354";"1,2362";"30,2851";"0,9354";"0,0000";"0,0000"
"11,2800";"0,9371";"1,2373";"30,3129";"0,9371";"0,0000";"0,0000"
"11,3000";"0,9387";"1,2386";"30,3441";"0,9387";"0,0000";"0,0001"
"11,3200";"0,9404";"1,2402";"30,3827";"0,9404";"0,0000";"0,0000"
"11,3400";"0,9421";"1,2420";"30,4258";"0,9421";"0,0000";"0,0000"
"11,3600";"0,9437";"1,2432";"30,4570";"0,9437";"0,0000";"0,0000"
"11,3800";"0,9453";"1,2444";"30,4865";"0,9453";"0,0000";"0,0000"
"11,4000";"0,9470";"1,2457";"30,5177";"0,9470";"0,0000";"0,0000"
"11,4200";"0,9486";"1,2470";"30,5503";"0,9486";"0,0000";"0,0000"
"11,4400";"0,9503";"1,2483";"30,5815";"0,9503";"0,0000";"0,0000"
"11,4600";"0,9520";"1,2499";"30,6198";"0,9520";"0,0000";"0,0001"
"11,4800";"0,9536";"1,2513";"30,6544";"0,9536";"0,0000";"0,0001"
"11,5000";"0,9553";"1,2527";"30,6881";"0,9553";"0,0000";"0,0001"
"11,5200";"0,9569";"1,2539";"30,7186";"0,9569";"0,0000";"0,0000"
"11,5400";"0,9586";"1,2556";"30,7611";"0,9586";"0,0000";"0,0000"
"11,5600";"0,9604";"1,2571";"30,7958";"0,9604";"0,0000";"0,0000"
"11,5800";"0,9620";"1,2582";"30,8245";"0,9620";"0,0000";"0,0000"
"11,6000";"0,9637";"1,2595";"30,8559";"0,9637";"0,0000";"0,0000"
"11,6200";"0,9654";"1,2611";"30,8952";"0,9654";"0,0000";"0,0000"
"11,6400";"0,9670";"1,2623";"30,9242";"0,9670";"0,0000";"0,0000"
"11,6600";"0,9686";"1,2636";"30,9568";"0,9686";"0,0000";"0,0000"
"11,6800";"0,9704";"1,2652";"30,9964";"0,9704";"0,0000";"0,0000"
"11,7000";"0,9721";"1,2666";"31,0298";"0,9721";"0,0000";"0,0000"
"11,7200";"0,9737";"1,2679";"31,0605";"0,9737";"0,0000";"0,0000"
"11,7400";"0,9754";"1,2693";"31,0957";"0,9754";"0,0000";"0,0000"
"11,7600";"0,9770";"1,2706";"31,1272";"0,9770";"0,0000";"0,0000"
"11,7800";"0,9787";"1,2720";"31,1631";"0,9787";"0,0000";"0,0000"
"11,8000";"0,9804";"1,2735";"31,1988";"0,9804";"0,0000";"0,0000"
"11,8200";"0,9821";"1,2749";"31,2338";"0,9821";"0,0000";"0,0000"
"11,8400";"0,9838";"1,2762";"31,2653";"0,9838";"0,0000";"0,0000"
"11,8600";"0,9854";"1,2775";"31,2967";"0,9854";"0,0000";"0,0000"
"11,8800";"0,9871";"1,2786";"31,3230";"0,9871";"0,0000";"0,0000"
"11,9000";"0,9888";"1,2802";"31,3639";"0,9888";"0,0000";"0,0000"
"11,9200";"0,9905";"1,2819";"31,4035";"0,9905";"0,0000";"0,0000"
"11,9400";"0,9921";"1,2832";"31,4352";"0,9921";"0,0000";"0,0000"
"11,9600";"0,9938";"1,2843";"31,4627";"0,9938";"0,0000";"0,0000"
"11,9800";"0,9954";"1,2857";"31,4974";"0,9954";"0,0000";"0,0000"
"12,0000";"0,9970";"1,2869";"31,5270";"0,9970";"0,0000";"0,0000"
"12,0200";"0,9987";"1,2878";"31,5490";"0,9987";"0,0000";"0,0000"
"12,0400";"1,0004";"1,2892";"31,5827";"1,0004";"0,0000";"0,0000"
"12,0600";"1,0020";"1,2906";"31,6171";"1,0020";"0,0000";"0,0000"
"12,0800";"1,0037";"1,2920";"31,6517";"1,0037";"0,0000";"0,0000"
"12,1000";"1,0053";"1,2928";"31,6715";"1,0053";"0,0000";"0,0001"
"12,1200";"1,0069";"1,2943";"31,7082";"1,0069";"0,0000";"0,0001"
"12,1400";"1,0086";"1,2961";"31,7513";"1,0086";"0,0000";"0,0000"
"12,1600";"1,0103";"1,2974";"31,7851";"1,0103";"0,0000";"0,0000"
"12,1800";"1,0119";"1,2981";"31,8009";"1,0119";"0,0000";"0,0000"
"12,2000";"1,0136";"1,2998";"31,8426";"1,0136";"0,0000";"0,0000"
"12,2200";"1,0153";"1,3013";"31,8786";"1,0153";"0,0000";"0,0000"
"12,2400";"1,0170";"1,3027";"31,9136";"1,0170";"0,0000";"0,0000"
"12,2600";"1,0187";"1,3036";"31,9367";"1,0187";"0,0000";"0,0000"
"12,2800";"1,0204";"1,3052";"31,9742";"1,0204";"0,0000";"0,0000"
"12,3000";"1,0220";"1,3065";"32,0060";"1,0220";"0,0000";"0,0000"
"12,3200";"1,0237";"1,3077";"32,0363";"1,0237";"0,0000";"0,0000"
"12,3400";"1,0253";"1,3087";"32,0601";"1,0253";"0,0000";"0,0000"
"12,3600";"1,0270";"1,3101";"32,0964";"1,0270";"0,0000";"0,0000"
"12,3800";"1,0287";"1,3117";"32,1341";"1,0287";"0,0000";"0,0000"
"12,4000";"1,0304";"1,3128";"32,1625";"1,0304";"0,0000";"0,0000"
"12,4200";"1,0320";"1,3140";"32,1912";"1,0320";"0,0000";"0,0000"
"12,4400";"1,0337";"1,3154";"32,2255";"1,0337";"0,0000";"0,0000"
"12,4600";"1,0353";"1,3168";"32,2605";"1,0353";"0,0000";"0,0000"
"12,4800";"1,0370";"1,3177";"32,2821";"1,0370";"0,0000";"0,0000"
"12,5000";"1,0388";"1,3192";"32,3179";"1,0388";"0,0000";"0,0001"
"12,5200";"1,0404";"1,3206";"32,3535";"1,0404";"0,0000";"0,0000"
"12,5400";"1,0421";"1,3219";"32,3838";"1,0421";"0,0000";"0,0000"
"12,5600";"1,0438";"1,3230";"32,4112";"1,0438";"0,0000";"0,0000"
"12,5800";"1,0454";"1,3240";"32,4368";"1,0454";"0,0000";"0,0000"
"12,6000";"1,0472";"1,3256";"32,4757";"1,0472";"0,0000";"0,0000"
"12,6200";"1,0489";"1,3269";"32,5071";"1,0489";"0,0000";"0,0000"
"12,6400";"1,0505";"1,3282";"32,5380";"1,0505";"0,0000";"0,0000"
"12,6600";"1,0521";"1,3293";"32,5653";"1,0521";"0,0000";"0,0000"
"12,6800";"1,0537";"1,3305";"32,5959";"1,0537";"0,0000";"0,0000"
"12,7000";"1,0553";"1,3317";"32,6245";"1,0553";"0,0000";"0,0000"
"12,7200";"1,0570";"1,3330";"32,6572";"1,0570";"0,0000";"0,0000"
"12,7400";"1,0587";"1,3343";"32,6869";"1,0587";"0,0000";"0,0000"
"12,7600";"1,0603";"1,3356";"32,7191";"1,0603";"0,0000";"0,0000"
"12,7800";"1,0620";"1,3368";"32,7483";"1,0620";"0,0000";"0,0000"
"12,8000";"1,0636";"1,3378";"32,7744";"1,0636";"0,0000";"0,0000"
"12,8200";"1,0652";"1,3388";"32,7995";"1,0652";"0,0000";"0,0000"
"12,8400";"1,0670";"1,3401";"32,8300";"1,0670";"0,0000";"0,0000"
"12,8600";"1,0686";"1,3415";"32,8642";"1,0686";"0,0000";"0,0000"
